id,name,image,party,party_id,term,email,area,source
Geingob-Hage,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=200:ghage1&catid=129&Itemid=1370
Geingob-Hage,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=632:g-hage-4th&catid=125&Itemid=1371
Geingob-Hage,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=435:g-hage-3rd&catid=123&Itemid=1372
Geingob-Hage,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=631:g-hage-2nd&catid=121&Itemid=1373
Geingob-Hage,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=630:g-hage-1st&catid=120&Itemid=1374
Geingob-Hage,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=629:g-hage-ca&catid=118&Itemid=1375
Gende-Allois,Gende Allois,"",DTA,DTA,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=871:gende-allois-2nd&catid=121&Itemid=1373
Gende-Allois,Gende Allois,"",DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=839:gende-allois-1st&catid=120&Itemid=1374
Gende-Allois,Gende Allois,"",DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=838:gende-allois&catid=118&Itemid=1375
Gertze-Reinhard-Kala,Gertze Reinhard Kala,"",COD,COD,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=878:gertze-reinhard-kala&catid=125&Itemid=1371
Goeiman-Eduard,Goeiman Eduard,"",SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=870:goeiman-eduard&catid=121&Itemid=1373
Gowases-Clara,//Gowases Clara,http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/Hon_Gowases.jpg,RP,RP,6,c.gowases@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=971:gclara2-a&catid=104&Itemid=1479
Gowases-Clara,//Gowases Clara,http://www.parliament.gov.na/images/nationalassemblymembers/clara.jpg,RP,RP,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=201:gclara1&catid=129&Itemid=1370
Gurirab-I-Tsudao,Gurirab I. Tsudao,http://www.parliament.gov.na/images/nationalassemblymembers/t_gurirab.jpg,COD,COD,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=633:gurirab-i-tsudao-4th&catid=125&Itemid=1371
Gurirab-I-Tsudao,Gurirab I. Tsudao,http://www.parliament.gov.na/images/nationalassemblymembers/t_gurirab.jpg,COD,COD,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=565:gurirab-i-tsudao&catid=123&Itemid=1372
Gurirab-Theo-Ben,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=204:dr-theo-benguririb1&catid=129&Itemid=1370
Gurirab-Theo-Ben,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=636:dr-theo-ben-guririb-2nd&catid=125&Itemid=1371
Gurirab-Theo-Ben,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=436:dr-theo-ben-guririb-3rd&catid=123&Itemid=1372
Gurirab-Theo-Ben,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=637:dr-theo-ben-guririb-4th&catid=121&Itemid=1373
Gurirab-Theo-Ben,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=635:dr-theo-ben-guririb-1st&catid=120&Itemid=1374
Gurirab-Theo-Ben,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=634:dr-theo-ben-guririb-ca&catid=118&Itemid=1375
Haingura-Petrina,Haingura Petrina,http://www.parliament.gov.na/images/nationalassemblymembers/102_hon__petrina_haingura.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1310:hpetrina-all&catid=104&Itemid=1479
Haingura-Petrina,Haingura Petrina,http://www.parliament.gov.na/images/nationalassemblymembers/102_hon__petrina_haingura.jpg,Appointed by President,Appointed by President,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=205:hpetrina1&catid=129&Itemid=1370
Haingura-Petrina,Haingura Petrina,http://www.parliament.gov.na/images/nationalassemblymembers/102_hon__petrina_haingura.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=890:h-petrina-4th&catid=125&Itemid=1371
Hambyuka-Julius-Hamunyera,"Hambyuka, Julius Hamunyera",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_hambyuka.jpg,SWAPO,SWAPO,6,h.hambyuka@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1221:hambyuka-julius-hamunyera-all&catid=104&Itemid=1479
Hamutenya-Hidipo,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,RDP,RDP,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=206:hhidipo1&catid=129&Itemid=1370
Hamutenya-Hidipo,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=641:h-hidipo-4th&catid=125&Itemid=1371
Hamutenya-Hidipo,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=438:h-hidipo-3rd&catid=123&Itemid=1372
Hamutenya-Hidipo,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=640:h-hidipo-2nd&catid=121&Itemid=1373
Hamutenya-Hidipo,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=639:h-hidipo-1st&catid=120&Itemid=1374
Hamutenya-Hidipo,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=638:h-hidipo-ca&catid=118&Itemid=1375
Hanekom-J-Gerhardus,Hanekom J. Gerhardus,"",SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=807:hanekom-j-gerhardus-2nd&catid=121&Itemid=1373
Hanekom-J-Gerhardus,Hanekom J. Gerhardus,"",Appointed By President,Appointed By President,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=806:hanekom-j-gerhardus&catid=120&Itemid=1374
Hanse-Himarwa-Katrina,"Hanse-Himarwa, Katrina",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_himarwa.JPG,Appointed by President,Appointed by President,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=980:hanse-himarwa-katrina-a&catid=104&Itemid=1479
Haraseb-Johannes,Haraseb Johannes,http://www.parliament.gov.na/images/nationalassemblymembers/j_gaseb.jpg,DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=596:haraseb-johannes-1st&catid=120&Itemid=1374
Haraseb-Johannes,Haraseb Johannes,http://www.parliament.gov.na/images/nationalassemblymembers/j_gaseb.jpg,DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=597:haraseb-johannes-ca&catid=118&Itemid=1375
Haufiku-Bernard-Shidute,"Haufiku, Bernard Shidute",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_haufiku.jpg,Appointed by President,Appointed by President,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=982:haufikubernard-shidute-a&catid=104&Itemid=1479
Hausiku-Marco,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=208:hmarco1&catid=129&Itemid=1370
Hausiku-Marco,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=645:h-marco-4th&catid=125&Itemid=1371
Hausiku-Marco,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=439:h-marco-3rd&catid=123&Itemid=1372
Hausiku-Marco,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=644:h-marco-2nd&catid=121&Itemid=1373
Hausiku-Marco,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=643:h-marco-1st&catid=120&Itemid=1374
Hausiku-Marco,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=642:h-marco-ca&catid=118&Itemid=1375
Herrigel-Otto,Herrigel Otto,"",Appointed By President,Appointed By President,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=858:herrigel-o&catid=120&Itemid=1374
Herunga-Uahekua,Herunga Uahekua,http://www.parliament.gov.na/images/nationalassemblymembers/373_honherunga.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=209:hherunga1&catid=129&Itemid=1370
Hilukilwa-Kandanga-K-Gertrude,Hilukilwa-Kandanga K. Gertrude,"",SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=808:hilukilwa-kandanga-k-gertrude&catid=121&Itemid=1373
Hinda-Maureen-M,"Hinda, Maureen M.",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_hinda.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1049:hinda-maureen-m&catid=104&Itemid=1479
Hishongwa-Hadino,Hishongwa Hadino,http://www.parliament.gov.na/images/nationalassemblymembers/h_hishongwa.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=518:hishongwa-hadino&catid=123&Itemid=1372
Hishongwa-Hadino,Hishongwa Hadino,http://www.parliament.gov.na/images/nationalassemblymembers/h_hishongwa.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=648:hishongwa-hadino-2nd&catid=121&Itemid=1373
Hishongwa-Hadino,Hishongwa Hadino,http://www.parliament.gov.na/images/nationalassemblymembers/h_hishongwa.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=647:hishongwa-hadino-1st&catid=120&Itemid=1374
Hishongwa-Hadino,Hishongwa Hadino,http://www.parliament.gov.na/images/nationalassemblymembers/h_hishongwa.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=646:hishongwa-hadino-ca&catid=118&Itemid=1375
Hoebeb-Joshua,Hoebeb Joshua,http://www.parliament.gov.na/images/nationalassemblymembers/j_hoebeb.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=780:hoebeb-joshua&catid=118&Itemid=1375
Hoebes-Christine,"//Hoebes, Christine",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_hoebes.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=986:hoebes-christine-a&catid=104&Itemid=1479
Hoffmann-Ida-Maria-Magdalena,"Hoffmann, Ida Maria Magdalena",http://www.parliament.gov.na/images/nationalassemblymembers/i_hoffmann.jpg,SWAPO,SWAPO,6,i.hoffmann@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1270:hoffman-ida-maria-magdalena-all&catid=104&Itemid=1479
Hoffmann-Ida-Maria-Magdalena,"Hoffmann, Ida Maria Magdalena",http://www.parliament.gov.na/images/nationalassemblymembers/i_hoffmann.jpg,Appointed By President,Appointed By President,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=877:hoffman-ida-maria-magdalena&catid=125&Itemid=1371
Hubschle-Michaela,Hubschle Michaela,"",Appointed By President,Appointed By President,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=787:hubschle-michaela-2nd&catid=121&Itemid=1373
Hubschle-Michaela,Hubschle Michaela,"",SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=786:hubschle-michaela-1st&catid=120&Itemid=1374
Hubschle-Michaela,Hubschle Michaela,"",SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=785:hubschle-michaela&catid=118&Itemid=1375
Iilonga-Petrus,Iilonga Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/542_80_peter_iilonga.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=210:plilonga1&catid=129&Itemid=1370
Iilonga-Petrus,Iilonga Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/542_80_peter_iilonga.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=650:p-lilonga-4th&catid=125&Itemid=1371
Iilonga-Petrus,Iilonga Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/542_80_peter_iilonga.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=440:p-lilonga-3rd&catid=123&Itemid=1372
Iilonga-Petrus,Iilonga Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/542_80_peter_iilonga.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=649:p-lilonga-2nd&catid=121&Itemid=1373
Iipinge-Nakale-Rebekka-Ndapandula,"Iipinge-Nakale, Rebekka Ndapandula",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_nakale.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1252:iipinge-nakale-rebekka-all&catid=104&Itemid=1479
Iipumbu-Lucia-Magano,"Iipumbu, Lucia  Magano",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_ipumbu.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=996:liipumbu-a&catid=104&Itemid=1479
Iivula-Ithana-Pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_ithana.JPG,Appointed by President,Appointed by President,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1005:ipendukeni1-a&catid=104&Itemid=1479
Iivula-Ithana-Pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=211:ipendukeni1&catid=129&Itemid=1370
Iivula-Ithana-Pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=654:i-pendukeni-4th&catid=125&Itemid=1371
Iivula-Ithana-Pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=441:i-pendukeni-3rd&catid=123&Itemid=1372
Iivula-Ithana-Pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=653:i-pendukeni-2nd&catid=121&Itemid=1373
Iivula-Ithana-Pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=652:i-pendukeni-1st&catid=120&Itemid=1374
Iivula-Ithana-Pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=651:i-pendukeni-ca&catid=118&Itemid=1375
Indongo-I,Indongo I.,"",SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=944:indongo-i&catid=120&Itemid=1374
Isaak-Willem,Isaak Willem,http://www.parliament.gov.na/images/nationalassemblymembers/374_honisaacks.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=212:iwillem&catid=129&Itemid=1370
Ithete-Nangolo,Ithete Nangolo,"",Appointed By President,Appointed By President,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=859:ithete-nangolo&catid=120&Itemid=1374
Ithete-Paulus-Natangwe,"Ithete, Paulus Natangwe",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_ithete.jpg,SWAPO,SWAPO,6,natangue.ithete@gov.mof.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=992:ithete-paulus-natangwe-a&catid=104&Itemid=1479
Iyambo-Abraham,Iyambo Abraham,http://www.parliament.gov.na/images/nationalassemblymembers/a_iyambo.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=952:iyambo-abraham-5th&catid=129&Itemid=1370
Iyambo-Abraham,Iyambo Abraham,http://www.parliament.gov.na/images/nationalassemblymembers/a_iyambo.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=656:iyambo-abraham-4th&catid=125&Itemid=1371
Iyambo-Abraham,Iyambo Abraham,http://www.parliament.gov.na/images/nationalassemblymembers/a_iyambo.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=418:iyambo-abraham-3rd&catid=123&Itemid=1372
Iyambo-Abraham,Iyambo Abraham,http://www.parliament.gov.na/images/nationalassemblymembers/a_iyambo.jpg,Appointed By President,Appointed By President,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=655:iyambo-abraham-2nd&catid=121&Itemid=1373
Iyambo-Nickey,"Iyambo, Nickey",http://www.parliament.gov.na/images/nationalassemblymembers/517_59_hon__nickey_iyambo.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=993:n-iyambo-a&catid=104&Itemid=1479
Iyambo-Nickey,Iyambo Nickey,http://www.parliament.gov.na/images/nationalassemblymembers/517_59_hon__nickey_iyambo.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=213:niyambo1&catid=129&Itemid=1370
Iyambo-Nickey,Iyambo Nickey,http://www.parliament.gov.na/images/nationalassemblymembers/517_59_hon__nickey_iyambo.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=660:n-iyambo-4th&catid=125&Itemid=1371
Iyambo-Nickey,Iyambo Nickey,http://www.parliament.gov.na/images/nationalassemblymembers/517_59_hon__nickey_iyambo.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=442:n-iyambo-3rd&catid=123&Itemid=1372
Iyambo-Nickey,Iyambo Nickey,http://www.parliament.gov.na/images/nationalassemblymembers/517_59_hon__nickey_iyambo.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=659:n-iyambo-2nd&catid=121&Itemid=1373
Iyambo-Nickey,Iyambo Nickey,http://www.parliament.gov.na/images/nationalassemblymembers/517_59_hon__nickey_iyambo.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=658:n-iyambo-1st&catid=120&Itemid=1374
Iyambo-Nickey,Iyambo Nickey,http://www.parliament.gov.na/images/nationalassemblymembers/517_59_hon__nickey_iyambo.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=657:n-iyambo-ca&catid=118&Itemid=1375
Jagger-Bernadette-Maria,"Jagger, Bernadette Maria",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_jagger.jpg,SWAPO,SWAPO,6,b.jagger@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1258:jagger-bernadette-m-all&catid=104&Itemid=1479
Jagger-Jeremia,Jagger Jeremia,"",DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=831:jagger-jeremia-1st&catid=120&Itemid=1374
Jagger-Jeremia,Jagger Jeremia,"",DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=830:jagger-jeremia&catid=118&Itemid=1375
Jahanika-Meundju-Kamaizemi-Paul,"Jahanika, Meundju Kamaizemi Paul",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_jahanika.jpg,NUDO,NUDO,6,m.jahanika@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1245:jahanika-meundju-k-all&catid=104&Itemid=1479
Jankowski-Maureen,Jankowski Maureen,http://www.parliament.gov.na/images/nationalassemblymembers/393_jankwsi.jpg,Appointed By President,Appointed By President,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=273:jmaureen1&catid=129&Itemid=1370
Jooste-Leon,"Jooste, Leon",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_jooste.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=997:jooste-leon-a&catid=104&Itemid=1479
Jooste-Leon,Jooste Leon,"",SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=872:jooste-leon&catid=125&Itemid=1371
Jooste-Leon,Jooste Leon,"",SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=873:jooste-leon-3rd&catid=123&Itemid=1372
Junius-M-Petrus,Junius M. Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/p_junias.jpg,DTA,DTA,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=556:junius-m-petrus&catid=123&Itemid=1372
Junius-M-Petrus,Junius M. Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/p_junias.jpg,DTA,DTA,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=663:junius-m-petrus-2nd&catid=121&Itemid=1373
Junius-M-Petrus,Junius M. Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/p_junias.jpg,DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=662:junius-m-petrus-1st&catid=120&Itemid=1374
Junius-M-Petrus,Junius M. Petrus,http://www.parliament.gov.na/images/nationalassemblymembers/p_junias.jpg,DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=661:junius-m-petrus-ca&catid=118&Itemid=1375
Jwagamang-Magreth,Jwagamang Magreth,http://www.parliament.gov.na/images/nationalassemblymembers/m_jwagamang.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=545:jwagamang-magreth&catid=123&Itemid=1372
Kaapala-Benson-Poniso,"Kaapala, Benson Poniso",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_kaapala.jpg,WRP,WRP,6,b.kaapala@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1236:kaapala-benson-all&catid=104&Itemid=1479
Kaapanda-Joel-Natangwe,Kaapanda Joel Natangwe,http://www.parliament.gov.na/images/nationalassemblymembers/27_hon__joel_kaapanda.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=214:jkapanda1&catid=129&Itemid=1370
Kaapanda-Joel-Natangwe,Kaapanda Joel Natangwe,http://www.parliament.gov.na/images/nationalassemblymembers/27_hon__joel_kaapanda.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=664:j-kapanda-4th&catid=125&Itemid=1371
Kaapanda-Joel-Natangwe,Kaapanda Joel Natangwe,http://www.parliament.gov.na/images/nationalassemblymembers/27_hon__joel_kaapanda.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=443:j-kapanda-3rd&catid=123&Itemid=1372
Kabajani-Richard-Kapelwa,Kabajani Richard Kapelwa,http://www.parliament.gov.na/images/no_image.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=793:kabajani-richard-kapelwa-2nd&catid=121&Itemid=1373
Kabajani-Richard-Kapelwa,Kabajani Richard Kapelwa,http://www.parliament.gov.na/images/no_image.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=792:kabajani-richard-kapelwa-1st&catid=120&Itemid=1374
Kabajani-Richard-Kapelwa,Kabajani Richard Kapelwa,http://www.parliament.gov.na/images/no_image.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=791:kabajani-richard-kapelwa&catid=118&Itemid=1375
