id,name,image,party,party_id,term,email,area,source
dierks-klaus,Dierks Klaus,http://www.parliament.gov.na/images/nationalassemblymembers/dierks.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=775:dierks-klaus-2nd&catid=121&Itemid=1373
dierks-klaus,Dierks Klaus,http://www.parliament.gov.na/images/nationalassemblymembers/dierks.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=774:dierks-klaus-1st&catid=120&Itemid=1374
dinyando-raphael-nakare,Dinyando Raphael Nakare,http://www.parliament.gov.na/images/nationalassemblymembers/r_dinyando.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=622:dinyando-raphael-nakare-4th&catid=125&Itemid=1371
dinyando-raphael-nakare,Dinyando Raphael Nakare,http://www.parliament.gov.na/images/nationalassemblymembers/r_dinyando.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=560:dinyando-raphael-nakare&catid=123&Itemid=1372
dnamwandi1,Namwandi Richard David,http://www.parliament.gov.na/images/nationalassemblymembers/384_honnamwandi.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=247:dnamwandi1&catid=129&Itemid=1370
dr-theo-ben-guririb,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=636:dr-theo-ben-guririb-2nd&catid=125&Itemid=1371
dr-theo-ben-guririb,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=436:dr-theo-ben-guririb-3rd&catid=123&Itemid=1372
dr-theo-ben-guririb,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=637:dr-theo-ben-guririb-4th&catid=121&Itemid=1373
dr-theo-ben-guririb,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=635:dr-theo-ben-guririb-1st&catid=120&Itemid=1374
dr-theo-ben-guririb-ca,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=634:dr-theo-ben-guririb-ca&catid=118&Itemid=1375
dr-theo-benguririb1,Gurirab Theo Ben,http://www.parliament.gov.na/images/nationalassemblymembers/257_hon__theo-ben_gurirab.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=204:dr-theo-benguririb1&catid=129&Itemid=1370
e-nawases,"!Nawases-Taeyele, Evelyn",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/Hon_taeyel.jpg,SWAPO,SWAPO,6,e.nawases@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1079:e-nawases&catid=104&Itemid=1479
e-nawases,!Nawases-Tayele Evelyn,http://www.parliament.gov.na/images/nationalassemblymembers/142_nawases_e.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=889:e-nawases-4th&catid=125&Itemid=1371
e-nghimtina,"Nghimtina, Erkki",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_nghimtina.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1085:e-nghimtina&catid=104&Itemid=1479
e-nghimtina,Nghimtina Erkki,http://www.parliament.gov.na/images/nationalassemblymembers/42_hon._erkki_nghimtina.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=701:e-nghimtina-4th&catid=125&Itemid=1371
e-nghimtina,Nghimtina Erkki,http://www.parliament.gov.na/images/nationalassemblymembers/42_hon._erkki_nghimtina.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=466:e-nghimtina-3rd&catid=123&Itemid=1372
e-nghimtina,Nghimtina Erkki,http://www.parliament.gov.na/images/nationalassemblymembers/42_hon._erkki_nghimtina.jpg,Appointed By President,Appointed By President,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=861:e-nghimtina-2nd&catid=121&Itemid=1373
e-uutoni,"Uutoni, Erastus Amutenya",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_uutoni.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1122:e-uutoni&catid=104&Itemid=1479
edingara1,Dingara Elifas,http://www.parliament.gov.na/images/nationalassemblymembers/372_dingara_.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=197:edingara1&catid=129&Itemid=1370
elia-kaiyamo3rd,Kaiyamo Elia,http://www.parliament.gov.na/images/nationalassemblymembers/377_kaiyamo.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=61:elia-kaiyamo3rd&catid=123&Itemid=1372
elia-kaiyamo4th,Kaiyamo Elia,http://www.parliament.gov.na/images/nationalassemblymembers/377_kaiyamo.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=954:elia-kaiyamo4th&catid=125&Itemid=1371
eliakaiyamo1,Kaiyamo Elia,http://www.parliament.gov.na/images/nationalassemblymembers/377_kaiyamo.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=215:eliakaiyamo1&catid=129&Itemid=1370
enawases1,!Nawases-Tayele Evelyn,http://www.parliament.gov.na/images/nationalassemblymembers/142_nawases_e.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=185:enawases1&catid=129&Itemid=1370
enghimtina1,Nghimtina Erkki,http://www.parliament.gov.na/images/nationalassemblymembers/42_hon._erkki_nghimtina.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=253:enghimtina1&catid=129&Itemid=1370
euutoni1,Uutoni Amutenya Erastus,http://www.parliament.gov.na/images/nationalassemblymembers/389_honuutoni.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=269:euutoni1&catid=129&Itemid=1370
fleermuys-salmon-all,"Fleermuys, Salmon",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_fleermuys.jpg,WRP,WRP,6,s.fleermus@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1198:fleermuys-salmon-all&catid=104&Itemid=1479
g-hage,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=632:g-hage-4th&catid=125&Itemid=1371
g-hage,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=435:g-hage-3rd&catid=123&Itemid=1372
g-hage,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=631:g-hage-2nd&catid=121&Itemid=1373
g-hage,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=630:g-hage-1st&catid=120&Itemid=1374
g-hage-ca,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=629:g-hage-ca&catid=118&Itemid=1375
g-justus,//Garoeb Justus,http://www.parliament.gov.na/images/nationalassemblymembers/566_183_hon__justus_garoeb.jpg,UDF,UDF,4,j.garoeb@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=595:g-justus-4th&catid=125&Itemid=1371
g-justus,//Garoeb Justus,http://www.parliament.gov.na/images/nationalassemblymembers/566_183_hon__justus_garoeb.jpg,UDF,UDF,3,j.garoeb@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=425:g-justus-3rd&catid=123&Itemid=1372
g-justus,//Garoeb Justus,http://www.parliament.gov.na/images/nationalassemblymembers/566_183_hon__justus_garoeb.jpg,UDF,UDF,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=594:g-justus-2nd&catid=121&Itemid=1373
g-justus,//Garoeb Justus,http://www.parliament.gov.na/images/nationalassemblymembers/566_183_hon__justus_garoeb.jpg,UDF,UDF,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=593:g-justus-1st&catid=120&Itemid=1374
g-justus-ca,//Garoeb Justus,http://www.parliament.gov.na/images/nationalassemblymembers/566_183_hon__justus_garoeb.jpg,UDF,UDF,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=592:g-justus-ca&catid=118&Itemid=1375
garoeb-moses,//Garoeb Moses,http://www.parliament.gov.na/images/nationalassemblymembers/m_garoeb.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=869:garoeb-moses-2nd&catid=121&Itemid=1373
garoeb-moses,//Garoeb Moses,http://www.parliament.gov.na/images/nationalassemblymembers/m_garoeb.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=742:garoeb-moses-1st&catid=120&Itemid=1374
garoeb-moses,//Garoeb Moses,http://www.parliament.gov.na/images/nationalassemblymembers/m_garoeb.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=741:garoeb-moses&catid=118&Itemid=1375
gaseb-j,/Gaseb Johannes,http://www.parliament.gov.na/images/nationalassemblymembers/j_gaseb.jpg,DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=950:gaseb-j-1st&catid=120&Itemid=1374
gaseb-johannes,/Gaseb Johannes,http://www.parliament.gov.na/images/nationalassemblymembers/j_gaseb.jpg,DTA,DTA,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=531:gaseb-johannes&catid=123&Itemid=1372
gaseb-johannes-ca1,/Gaseb Johannes,http://www.parliament.gov.na/images/nationalassemblymembers/j_gaseb.jpg,DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=949:gaseb-johannes-ca1&catid=118&Itemid=1375
gclara1,//Gowases Clara,http://www.parliament.gov.na/images/nationalassemblymembers/clara.jpg,RP,RP,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=201:gclara1&catid=129&Itemid=1370
gclara2-a,//Gowases Clara,http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/Hon_Gowases.jpg,RP,RP,6,c.gowases@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=971:gclara2-a&catid=104&Itemid=1479
gende-allois,Gende Allois,"",DTA,DTA,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=871:gende-allois-2nd&catid=121&Itemid=1373
gende-allois,Gende Allois,"",DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=839:gende-allois-1st&catid=120&Itemid=1374
gende-allois,Gende Allois,"",DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=838:gende-allois&catid=118&Itemid=1375
gertze-reinhard-kala,Gertze Reinhard Kala,"",COD,COD,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=878:gertze-reinhard-kala&catid=125&Itemid=1371
ghage1,Geingob Hage,http://www.parliament.gov.na/images/nationalassemblymembers/51_hon__hage_geingob.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=200:ghage1&catid=129&Itemid=1370
gjustus1,//Garoeb Justus,http://www.parliament.gov.na/images/nationalassemblymembers/566_183_hon__justus_garoeb.jpg,UDF,UDF,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=187:gjustus1&catid=129&Itemid=1370
goeiman-eduard,Goeiman Eduard,"",SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=870:goeiman-eduard&catid=121&Itemid=1373
gurirab-i-tsudao,Gurirab I. Tsudao,http://www.parliament.gov.na/images/nationalassemblymembers/t_gurirab.jpg,COD,COD,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=633:gurirab-i-tsudao-4th&catid=125&Itemid=1371
gurirab-i-tsudao,Gurirab I. Tsudao,http://www.parliament.gov.na/images/nationalassemblymembers/t_gurirab.jpg,COD,COD,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=565:gurirab-i-tsudao&catid=123&Itemid=1372
h-hidipo,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=641:h-hidipo-4th&catid=125&Itemid=1371
h-hidipo,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=438:h-hidipo-3rd&catid=123&Itemid=1372
h-hidipo,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=640:h-hidipo-2nd&catid=121&Itemid=1373
h-hidipo,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=639:h-hidipo-1st&catid=120&Itemid=1374
h-hidipo-ca,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=638:h-hidipo-ca&catid=118&Itemid=1375
h-marco,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=645:h-marco-4th&catid=125&Itemid=1371
h-marco,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=439:h-marco-3rd&catid=123&Itemid=1372
h-marco,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=644:h-marco-2nd&catid=121&Itemid=1373
h-marco,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=643:h-marco-1st&catid=120&Itemid=1374
h-marco-ca,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=642:h-marco-ca&catid=118&Itemid=1375
h-petrina,Haingura Petrina,http://www.parliament.gov.na/images/nationalassemblymembers/102_hon__petrina_haingura.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=890:h-petrina-4th&catid=125&Itemid=1371
hambyuka-julius-hamunyera-all,"Hambyuka, Julius Hamunyera",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_hambyuka.jpg,SWAPO,SWAPO,6,h.hambyuka@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1221:hambyuka-julius-hamunyera-all&catid=104&Itemid=1479
hanekom-j-gerhardus,Hanekom J. Gerhardus,"",SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=807:hanekom-j-gerhardus-2nd&catid=121&Itemid=1373
hanekom-j-gerhardus,Hanekom J. Gerhardus,"",Appointed By President,Appointed By President,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=806:hanekom-j-gerhardus&catid=120&Itemid=1374
hanse-himarwa-katrina-a,"Hanse-Himarwa, Katrina",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_himarwa.JPG,Appointed by President,Appointed by President,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=980:hanse-himarwa-katrina-a&catid=104&Itemid=1479
haraseb-johannes,Haraseb Johannes,http://www.parliament.gov.na/images/nationalassemblymembers/j_gaseb.jpg,DTA,DTA,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=596:haraseb-johannes-1st&catid=120&Itemid=1374
haraseb-johannes-ca,Haraseb Johannes,http://www.parliament.gov.na/images/nationalassemblymembers/j_gaseb.jpg,DTA,DTA,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=597:haraseb-johannes-ca&catid=118&Itemid=1375
haufikubernard-shidute-a,"Haufiku, Bernard Shidute",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_haufiku.jpg,Appointed by President,Appointed by President,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=982:haufikubernard-shidute-a&catid=104&Itemid=1479
herrigel-o,Herrigel Otto,"",Appointed By President,Appointed By President,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=858:herrigel-o&catid=120&Itemid=1374
hherunga1,Herunga Uahekua,http://www.parliament.gov.na/images/nationalassemblymembers/373_honherunga.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=209:hherunga1&catid=129&Itemid=1370
hhidipo1,Hamutenya Hidipo,http://www.parliament.gov.na/images/nationalassemblymembers/571_hidipo.jpg,RDP,RDP,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=206:hhidipo1&catid=129&Itemid=1370
hilukilwa-kandanga-k-gertrude,Hilukilwa-Kandanga K. Gertrude,"",SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=808:hilukilwa-kandanga-k-gertrude&catid=121&Itemid=1373
hinda-maureen-m,"Hinda, Maureen M.",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_hinda.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1049:hinda-maureen-m&catid=104&Itemid=1479
hishongwa-hadino,Hishongwa Hadino,http://www.parliament.gov.na/images/nationalassemblymembers/h_hishongwa.jpg,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=518:hishongwa-hadino&catid=123&Itemid=1372
hishongwa-hadino,Hishongwa Hadino,http://www.parliament.gov.na/images/nationalassemblymembers/h_hishongwa.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=648:hishongwa-hadino-2nd&catid=121&Itemid=1373
hishongwa-hadino,Hishongwa Hadino,http://www.parliament.gov.na/images/nationalassemblymembers/h_hishongwa.jpg,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=647:hishongwa-hadino-1st&catid=120&Itemid=1374
hishongwa-hadino-ca,Hishongwa Hadino,http://www.parliament.gov.na/images/nationalassemblymembers/h_hishongwa.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=646:hishongwa-hadino-ca&catid=118&Itemid=1375
hmarco1,Hausiku Marco,http://www.parliament.gov.na/images/nationalassemblymembers/28_hon_marco_hausiku.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=208:hmarco1&catid=129&Itemid=1370
hoebeb-joshua,Hoebeb Joshua,http://www.parliament.gov.na/images/nationalassemblymembers/j_hoebeb.jpg,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=780:hoebeb-joshua&catid=118&Itemid=1375
hoebes-christine-a,"//Hoebes, Christine",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_hoebes.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=986:hoebes-christine-a&catid=104&Itemid=1479
hoffman-ida-maria-magdalena,"Hoffmann, Ida Maria Magdalena",http://www.parliament.gov.na/images/nationalassemblymembers/i_hoffmann.jpg,Appointed By President,Appointed By President,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=877:hoffman-ida-maria-magdalena&catid=125&Itemid=1371
hoffman-ida-maria-magdalena-all,"Hoffmann, Ida Maria Magdalena",http://www.parliament.gov.na/images/nationalassemblymembers/i_hoffmann.jpg,SWAPO,SWAPO,6,i.hoffmann@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1270:hoffman-ida-maria-magdalena-all&catid=104&Itemid=1479
hpetrina-all,Haingura Petrina,http://www.parliament.gov.na/images/nationalassemblymembers/102_hon__petrina_haingura.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1310:hpetrina-all&catid=104&Itemid=1479
hpetrina1,Haingura Petrina,http://www.parliament.gov.na/images/nationalassemblymembers/102_hon__petrina_haingura.jpg,Appointed by President,Appointed by President,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=205:hpetrina1&catid=129&Itemid=1370
hubschle-michaela,Hubschle Michaela,"",Appointed By President,Appointed By President,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=787:hubschle-michaela-2nd&catid=121&Itemid=1373
hubschle-michaela,Hubschle Michaela,"",SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=786:hubschle-michaela-1st&catid=120&Itemid=1374
hubschle-michaela,Hubschle Michaela,"",SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=785:hubschle-michaela&catid=118&Itemid=1375
i-pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=654:i-pendukeni-4th&catid=125&Itemid=1371
i-pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=441:i-pendukeni-3rd&catid=123&Itemid=1372
i-pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=653:i-pendukeni-2nd&catid=121&Itemid=1373
i-pendukeni,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=652:i-pendukeni-1st&catid=120&Itemid=1374
i-pendukeni-ca,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,0,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=651:i-pendukeni-ca&catid=118&Itemid=1375
i-shixwameni,Shixwameni Ignatius,http://www.parliament.gov.na/images/nationalassemblymembers/399_shixwameni.jpg,COD,COD,3,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=470:i-shixwameni-3rd&catid=123&Itemid=1372
i-shixwameni,Shixwameni Ignatius,http://www.parliament.gov.na/images/nationalassemblymembers/399_shixwameni.jpg,SWAPO,SWAPO,2,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=713:i-shixwameni-2nd&catid=121&Itemid=1373
iipinge-nakale-rebekka-all,"Iipinge-Nakale, Rebekka Ndapandula",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_nakale.jpg,SWAPO,SWAPO,6,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1252:iipinge-nakale-rebekka-all&catid=104&Itemid=1479
indongo-i,Indongo I.,"",SWAPO,SWAPO,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=944:indongo-i&catid=120&Itemid=1374
ipendukeni1,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/itana.JPG,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=211:ipendukeni1&catid=129&Itemid=1370
ipendukeni1-a,Iivula-Ithana Pendukeni,http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_ithana.JPG,Appointed by President,Appointed by President,6,nancymuinjo@mha.gov.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1005:ipendukeni1-a&catid=104&Itemid=1479
ishixwameni-all,Shixwameni Ignatius,http://www.parliament.gov.na/images/nationalassemblymembers/399_shixwameni.jpg,APP,APP,6,i.shixwameni@parliament.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=1231:ishixwameni-all&catid=104&Itemid=1479
ishixwameni1,Shixwameni Ignatius,http://www.parliament.gov.na/images/nationalassemblymembers/399_shixwameni.jpg,APP,APP,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=260:ishixwameni1&catid=129&Itemid=1370
ithete-nangolo,Ithete Nangolo,"",Appointed By President,Appointed By President,1,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=859:ithete-nangolo&catid=120&Itemid=1374
ithete-paulus-natangwe-a,"Ithete, Paulus Natangwe",http://www.parliament.gov.na/images/nationalassemblymembers/6thparliament/hon_ithete.jpg,SWAPO,SWAPO,6,natangue.ithete@gov.mof.na,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=992:ithete-paulus-natangwe-a&catid=104&Itemid=1479
iwillem,Isaak Willem  (DECEASED),http://www.parliament.gov.na/images/nationalassemblymembers/374_honisaacks.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=212:iwillem&catid=129&Itemid=1370
iyambo-abraham,Iyambo Abraham  (DECEASED),http://www.parliament.gov.na/images/nationalassemblymembers/a_iyambo.jpg,SWAPO,SWAPO,5,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=952:iyambo-abraham-5th&catid=129&Itemid=1370
iyambo-abraham,Iyambo Abraham  (DECEASED),http://www.parliament.gov.na/images/nationalassemblymembers/a_iyambo.jpg,SWAPO,SWAPO,4,,"",http://www.parliament.gov.na/index.php?option=com_contact&view=contact&id=656:iyambo-abraham-4th&catid=125&Itemid=1371
