id,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,end_date,start_date
3833,Josiane Aubert,"Aubert, Josiane",Josiane,Aubert,1949-04-07,female,VD,0,NR,1,SP,0,S,2,47,,2007-06-04
404,Caspar Baader,"Baader, Caspar",Caspar,Baader,1953-10-01,male,BL,0,NR,1,SVP,0,V,4,47,,
450,Elvira Bader,"Bader, Elvira",Elvira,Bader,1955-03-04,female,SO,0,NR,1,CVP,0,C,3,47,,
301,Boris Banga,"Banga, Boris",Boris,Banga,1949-08-09,male,SO,0,NR,1,SP,0,S,2,47,,
1289,Luc Barthassat,"Barthassat, Luc",Luc,Barthassat,1960-09-03,male,GE,0,NR,1,CVP,0,C,3,47,,2005-05-30
304,J. Alexander Baumann,"Baumann, J. Alexander",J. Alexander,Baumann,1942-12-10,male,TG,0,NR,1,SVP,0,V,4,47,,
1138,Martin Bäumle,"Bäumle, Martin",Martin,Bäumle,1964-06-03,male,ZH,0,NR,1,glp,0,-,99,47,,2004-08-20
419,Serge Beck,"Beck, Serge",Serge,Beck,1955-05-20,male,VD,0,NR,1,LDP,0,RL,1,47,,2003-12-04
305,Didier Berberat,"Berberat, Didier",Didier,Berberat,1956-12-01,male,NE,0,NR,1,SP,0,S,2,47,,
350,Maria Bernasconi,"Bernasconi, Maria",Maria,Bernasconi,1955-09-14,female,GE,0,NR,1,SP,0,S,2,47,,
1321,Urs Bernhardsgrütter,"Bernhardsgrütter, Urs",Urs,Bernhardsgrütter,1962-07-28,male,SG,0,NR,1,GPS,0,G,6,47,,2006-06-06
14,Duri Bezzola,"Bezzola, Duri",Duri,Bezzola,1942-06-23,male,GR,0,NR,1,FDP-Liberale,0,RL,1,47,2007-02-28,2003-12-04
452,Elmar Bigger,"Bigger, Elmar",Elmar,Bigger,1949-10-05,male,SG,0,NR,1,SVP,0,V,4,47,,
1105,Attilio Bignasca,"Bignasca, Attilio",Attilio,Bignasca,1943-11-01,male,TI,0,NR,1,Lega,0,V,4,47,,
15,Max Binder,"Binder, Max",Max,Binder,1947-11-26,male,ZH,0,NR,1,SVP,0,V,4,47,,2004-11-30
21,Christoph Blocher,"Blocher, Christoph",Christoph,Blocher,1940-10-11,male,ZH,0,NR,1,SVP,0,V,4,47,2003-12-10,
26,Roland F. Borer,"Borer, Roland F.",Roland F.,Borer,1951-01-27,male,SO,0,NR,1,SVP,0,V,4,47,,
28,Toni Bortoluzzi,"Bortoluzzi, Toni",Toni,Bortoluzzi,1947-02-16,male,ZH,0,NR,1,SVP,0,V,4,47,,
823,Pascale Bruderer Wyss,"Bruderer Wyss, Pascale",Pascale,Bruderer Wyss,1977-07-28,female,AG,0,NR,1,SP,0,S,2,47,,
1059,Franz Brun,"Brun, Franz",Franz,Brun,1943-06-18,male,LU,0,NR,1,CVP,0,C,3,47,,
307,Toni Brunner,"Brunner, Toni",Toni,Brunner,1974-08-23,male,SG,0,NR,1,SVP,0,V,4,47,,
1144,Martine Brunschwig Graf,"Brunschwig Graf, Martine",Martine,Brunschwig Graf,1950-03-16,female,GE,0,NR,1,LDP,0,RL,1,47,,2003-12-04
1104,Jakob Büchler,"Büchler, Jakob",Jakob,Büchler,1952-05-29,male,SG,0,NR,1,CVP,0,C,3,47,,
453,André Bugnon,"Bugnon, André",André,Bugnon,1947-09-13,male,VD,0,NR,1,SVP,0,V,4,47,,
33,Cécile Bühlmann,"Bühlmann, Cécile",Cécile,Bühlmann,1949-12-03,female,LU,0,NR,1,GPS,0,G,6,47,2006-03-04,2005-11-19
34,Gerold Bührer,"Bührer, Gerold",Gerold,Bührer,1948-06-23,male,SH,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
1116,Didier Burkhalter,"Burkhalter, Didier",Didier,Burkhalter,1960-04-17,male,NE,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
3830,Marina Carobbio Guscetti,"Carobbio Guscetti, Marina",Marina,Carobbio Guscetti,1966-06-12,female,TI,0,NR,1,SP,0,S,2,47,,2007-06-04
3828,Ignazio Cassis,"Cassis, Ignazio",Ignazio,Cassis,1961-04-13,male,TI,0,NR,1,FDP-Liberale,0,RL,1,47,,2007-06-04
1143,Sep Cathomas,"Cathomas, Sep",Sep,Cathomas,1945-04-02,male,GR,0,NR,1,CVP,0,C,3,47,,
309,Franco Cavalli,"Cavalli, Franco",Franco,Cavalli,1942-07-03,male,TI,0,NR,1,SP,0,S,2,47,2007-05-29,
454,Liliane Chappuis,"Chappuis, Liliane",Liliane,Chappuis,1955-06-27,female,FR,0,NR,1,SP,0,S,2,47,2007-06-25,2007-03-05
455,Maurice Chevrier,"Chevrier, Maurice",Maurice,Chevrier,1961-03-28,male,VS,0,NR,1,CVP,0,C,3,47,,
311,Yves Christen,"Christen, Yves",Yves,Christen,1941-07-13,male,VD,0,NR,1,FDP-Liberale,0,RL,1,47,2006-12-03,2003-12-04
456,Jean-Michel Cina,"Cina, Jean-Michel",Jean-Michel,Cina,1963-07-02,male,VS,0,NR,1,CVP,0,C,3,47,2005-05-25,2005-05-20
457,Fernand Cuche,"Cuche, Fernand",Fernand,Cuche,1946-07-26,male,NE,0,NR,1,GPS,0,G,6,47,2005-05-25,
1152,André Daguet,"Daguet, André",André,Daguet,1947-06-01,male,BE,0,NR,1,SP,0,S,2,47,,
1133,Christophe Darbellay,"Darbellay, Christophe",Christophe,Darbellay,1971-03-07,male,VS,0,NR,1,CVP,0,C,3,47,,
1124,Dominique de Buman,"de Buman, Dominique",Dominique,de Buman,1956-04-28,male,FR,0,NR,1,CVP,0,C,3,47,,
797,Walter Donzé,"Donzé, Walter",Walter,Donzé,1946-05-05,male,BE,0,NR,1,EVP,0,E,102,47,,
459,Marlyse Dormond Béguelin,"Dormond Béguelin, Marlyse",Marlyse,Dormond Béguelin,1949-10-31,female,VD,0,NR,1,SP,0,S,2,47,,
460,Jean Henri Dunant,"Dunant, Jean Henri",Jean Henri,Dunant,1934-11-12,male,BS,0,NR,1,SVP,0,V,4,47,,
313,John Dupraz,"Dupraz, John",John,Dupraz,1945-07-08,male,GE,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
316,Christine Egerszegi-Obrist,"Egerszegi-Obrist, Christine",Christine,Egerszegi-Obrist,1948-05-29,female,AG,0,NR*,1,FDP-Liberale,0,RL,1,47,,2006-12-04
70,Jacques-Simon Eggly,"Eggly, Jacques-Simon",Jacques-Simon,Eggly,1942-09-04,male,GE,0,NR,1,LDP,0,RL,1,47,,2003-12-04
318,Edi Engelberger,"Engelberger, Edi",Edi,Engelberger,1940-01-26,male,NW,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
76,Hugo Fasel,"Fasel, Hugo",Hugo,Fasel,1955-10-04,male,FR,0,NR,1,CSP,0,G,6,47,,
395,Hildegard Fässler-Osterwalder,"Fässler-Osterwalder, Hildegard",Hildegard,Fässler-Osterwalder,1951-06-22,female,SG,0,NR,1,SP,0,S,2,47,,2006-06-24
462,Jean Fattebert,"Fattebert, Jean",Jean,Fattebert,1942-02-07,male,VD,0,NR,1,SVP,0,V,4,47,,
463,Charles Favre,"Favre, Charles",Charles,Favre,1957-08-18,male,VD,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
319,Hans Fehr,"Fehr, Hans",Hans,Fehr,1947-01-14,male,ZH,0,NR,1,SVP,0,V,4,47,,
464,Hans-Jürg Fehr,"Fehr, Hans-Jürg",Hans-Jürg,Fehr,1948-08-07,male,SH,0,NR,1,SP,0,S,2,47,,
405,Jacqueline Fehr,"Fehr, Jacqueline",Jacqueline,Fehr,1963-06-01,female,ZH,0,NR,1,SP,0,S,2,47,,
465,Mario Fehr,"Fehr, Mario",Mario,Fehr,1958-09-13,male,ZH,0,NR,1,SP,0,S,2,47,,
1122,Kurt Fluri,"Fluri, Kurt",Kurt,Fluri,1955-08-19,male,SO,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
321,Peter Föhn,"Föhn, Peter",Peter,Föhn,1952-12-11,male,SZ,0,NR,1,SVP,0,V,4,47,,
1127,Oskar Freysinger,"Freysinger, Oskar",Oskar,Freysinger,1960-06-12,male,VS,0,NR,1,SVP,0,V,4,47,,
1155,Therese Frösch,"Frösch, Therese",Therese,Frösch,1951-06-22,female,BE,0,NR,1,GB,0,G,6,47,,2005-11-19
1294,Lieni Füglistaller,"Füglistaller, Lieni",Lieni,Füglistaller,1951-12-31,male,AG,0,NR,1,SVP,0,V,4,47,,2005-05-30
273,Brigitta M. Gadient,"Gadient, Brigitta M.",Brigitta M.,Gadient,1960-03-14,female,GR,0,NR,1,SVP,0,V,4,47,,
1125,Chantal Galladé,"Galladé, Chantal",Chantal,Galladé,1972-12-17,female,ZH,0,NR,1,SP,0,S,2,47,,
524,Valérie Garbani,"Garbani, Valérie",Valérie,Garbani,1966-09-19,female,NE,0,NR,1,SP,0,S,2,47,,
407,Ruth Genner,"Genner, Ruth",Ruth,Genner,1956-01-13,female,ZH,0,NR,1,GPS,0,G,6,47,,
1117,Jean-René Germanier,"Germanier, Jean-René",Jean-René,Germanier,1958-12-18,male,VS,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
91,Ulrich Giezendanner,"Giezendanner, Ulrich",Ulrich,Giezendanner,1953-10-31,male,AG,0,NR,1,SVP,0,V,4,47,,
1337,Ida Glanzmann-Hunkeler,"Glanzmann-Hunkeler, Ida",Ida,Glanzmann-Hunkeler,1958-09-29,female,LU,0,NR,1,CVP,0,C,3,47,,2006-09-18
469,Jean-Paul Glasson,"Glasson, Jean-Paul",Jean-Paul,Glasson,1949-05-12,male,FR,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
470,Walter Glur,"Glur, Walter",Walter,Glur,1943-04-11,male,AG,0,NR,1,SVP,0,V,4,47,,
94,Christine Goll,"Goll, Christine",Christine,Goll,1956-12-10,female,ZH,0,NR,1,SP,0,S,2,47,,
806,Maya Graf,"Graf, Maya",Maya,Graf,1962-02-28,female,BL,0,NR,1,GPS,0,G,6,47,,
1295,Edith Graf-Litscher,"Graf-Litscher, Edith",Edith,Graf-Litscher,1964-03-25,female,TG,0,NR,1,SP,0,S,2,47,,2005-05-30
97,Andreas Gross,"Gross, Andreas",Andreas,Gross,1952-08-21,male,ZH,0,NR,1,SP,0,S,2,47,,
324,Jost Gross,"Gross, Jost",Jost,Gross,1946-03-01,male,TG,0,NR,1,SP,0,S,2,47,2005-05-06,
325,Yves Guisan,"Guisan, Yves",Yves,Guisan,1941-07-22,male,VD,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
326,Paul Günter,"Günter, Paul",Paul,Günter,1943-05-30,male,BE,0,NR,1,SP,0,S,2,47,,
471,Felix Gutzwiller,"Gutzwiller, Felix",Felix,Gutzwiller,1948-02-22,male,ZH,0,NR,1,FDP-Liberale,0,RL,1,47,,2005-03-15
1151,Josy Gyr-Steiner,"Gyr-Steiner, Josy",Josy,Gyr-Steiner,1949-10-10,female,SZ,0,NR,1,SP,0,S,2,47,2007-04-18,
100,Hans Rudolf Gysin,"Gysin, Hans Rudolf",Hans Rudolf,Gysin,1940-12-29,male,BL,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
328,Remo Gysin,"Gysin, Remo",Remo,Gysin,1945-02-04,male,BS,0,NR,1,SP,0,S,2,47,,
1106,Brigitte Häberli-Koller,"Häberli-Koller, Brigitte",Brigitte,Häberli-Koller,1958-08-23,female,TG,0,NR,1,CVP,0,C,3,47,,2005-05-20
101,Barbara Haering,"Haering, Barbara",Barbara,Haering,1953-09-20,female,ZH,0,NR,1,SP,0,S,2,47,,
472,Ursula Haller Vannini,"Haller Vannini, Ursula",Ursula,Haller Vannini,1948-11-04,female,BE,0,NR,1,SVP,0,V,4,47,,
105,Andrea Hämmerle,"Hämmerle, Andrea",Andrea,Hämmerle,1946-11-09,male,GR,0,NR,1,SP,0,S,2,47,,
1343,Urs Hany,"Hany, Urs",Urs,Hany,1955-10-01,male,ZH,0,NR,1,CVP,0,C,3,47,,2006-12-18
473,Hansjörg Hassler,"Hassler, Hansjörg",Hansjörg,Hassler,1953-09-23,male,GR,0,NR,1,SVP,0,V,4,47,,
108,Rolf Hegetschweiler,"Hegetschweiler, Rolf",Rolf,Hegetschweiler,1937-12-03,male,ZH,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
1156,Bea Heim,"Heim, Bea",Bea,Heim,1946-04-07,female,SO,0,NR,1,SP,0,S,2,47,,
474,Bernhard Hess,"Hess, Bernhard",Bernhard,Hess,1966-04-05,male,BE,0,NR,1,SD,0,-,99,47,,
330,Norbert Hochreutener,"Hochreutener, Norbert",Norbert,Hochreutener,1946-06-10,male,BE,0,NR,1,CVP,0,C,3,47,,
476,Urs Hofmann,"Hofmann, Urs",Urs,Hofmann,1956-11-27,male,AG,0,NR,1,SP,0,S,2,47,,
113,Pia Hollenstein,"Hollenstein, Pia",Pia,Hollenstein,1950-09-13,female,SG,0,NR,1,GPS,0,G,6,47,2006-06-05,2005-11-19
1103,Gabi Huber,"Huber, Gabi",Gabi,Huber,1956-02-29,female,UR,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
331,Vreni Hubmann,"Hubmann, Vreni",Vreni,Hubmann,1944-05-15,female,ZH,0,NR,1,SP,0,S,2,47,,
1146,Marianne Huguenin,"Huguenin, Marianne",Marianne,Huguenin,1950-05-01,female,VD,0,NR,1,PdA,0,-,99,47,,
1071,Ruth Humbel,"Humbel, Ruth",Ruth,Humbel,1957-07-23,female,AG,0,NR,1,CVP,0,C,3,47,,
1126,Markus Hutter,"Hutter, Markus",Markus,Hutter,1957-02-20,male,ZH,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
1121,Jasmin Hutter-Hutter,"Hutter-Hutter, Jasmin",Jasmin,Hutter-Hutter,1978-06-11,female,SG,0,NR,1,SVP,0,V,4,47,,
817,Adriano Imfeld,"Imfeld, Adriano",Adriano,Imfeld,1954-12-04,male,OW,0,NR,1,CVP,0,C,3,47,,
1118,Otto Ineichen,"Ineichen, Otto",Otto,Ineichen,1941-06-08,male,LU,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
477,Claude Janiak,"Janiak, Claude",Claude,Janiak,1948-10-30,male,BL,0,NR,1,SP,0,S,2,47,,2006-12-04
1136,Walter Jermann,"Jermann, Walter",Walter,Jermann,1945-05-26,male,BL,0,NR,1,CVP,0,C,3,47,,
478,Rudolf Joder,"Joder, Rudolf",Rudolf,Joder,1950-06-10,male,BE,0,NR,1,SVP,0,V,4,47,,
1293,Francine John-Calame,"John-Calame, Francine",Francine,John-Calame,1954-04-30,female,NE,0,NR,1,GPS,0,G,6,47,,2005-05-31
334,Erwin Jutzet,"Jutzet, Erwin",Erwin,Jutzet,1951-05-07,male,FR,0,NR,1,SP,0,S,2,47,2007-02-28,
479,Hans Kaufmann,"Kaufmann, Hans",Hans,Kaufmann,1948-06-13,male,ZH,0,NR,1,SVP,0,V,4,47,,
480,Robert Keller,"Keller, Robert",Robert,Keller,1938-11-09,male,ZH,0,NR,1,SVP,0,V,4,47,,
1147,Margret Kiener Nellen,"Kiener Nellen, Margret",Margret,Kiener Nellen,1953-04-17,female,BE,0,NR,1,SP,0,S,2,47,,
1114,Marianne Kleiner,"Kleiner, Marianne",Marianne,Kleiner,1947-05-29,female,AR,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
1154,Pierre Kohler,"Kohler, Pierre",Pierre,Kohler,1964-02-03,male,JU,0,NR,1,CVP,0,C,3,47,,
336,Josef Kunz,"Kunz, Josef",Josef,Kunz,1945-06-01,male,LU,0,NR,1,SVP,0,V,4,47,,
1158,Josef Lang,"Lang, Josef",Josef,Lang,1954-04-29,male,ZG,0,NR,1,Al,0,G,6,47,,
484,Otto Laubacher,"Laubacher, Otto",Otto,Laubacher,1943-12-31,male,LU,0,NR,1,SVP,0,V,4,47,,
131,Josef Leu,"Leu, Josef",Josef,Leu,1950-09-04,male,LU,0,NR,1,CVP,0,C,3,47,2006-06-30,
1065,Ueli Leuenberger,"Leuenberger, Ueli",Ueli,Leuenberger,1952-03-26,male,GE,0,NR,1,GPS,0,G,6,47,,
1113,Filippo Leutenegger,"Leutenegger, Filippo",Filippo,Leutenegger,1952-11-25,male,ZH,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
487,Susanne Leutenegger Oberholzer,"Leutenegger Oberholzer, Susanne",Susanne,Leutenegger Oberholzer,1948-03-06,female,BL,0,NR,1,SP,0,S,2,47,,
488,Doris Leuthard,"Leuthard, Doris",Doris,Leuthard,1963-04-10,female,AG,0,NR,1,CVP,0,C,3,47,2006-06-13,
1150,Christian Levrat,"Levrat, Christian",Christian,Levrat,1970-07-07,male,FR,0,NR,1,SP,0,S,2,47,,
489,Arthur Loepfe,"Loepfe, Arthur",Arthur,Loepfe,1942-12-25,male,AI,0,NR,1,CVP,0,C,3,47,,
490,Ruedi Lustenberger,"Lustenberger, Ruedi",Ruedi,Lustenberger,1950-04-02,male,LU,0,NR,1,CVP,0,C,3,47,,
491,Pierre-Yves Maillard,"Maillard, Pierre-Yves",Pierre-Yves,Maillard,1968-03-16,male,VD,0,NR,1,SP,0,S,2,47,2004-11-29,
138,Jean-Philippe Maitre,"Maitre, Jean-Philippe",Jean-Philippe,Maitre,1949-06-18,male,GE,0,NR*,1,CVP,0,C,3,47,2005-02-28,2004-11-29
1139,Christa Markwalder,"Markwalder, Christa",Christa,Markwalder,1975-07-27,female,BE,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
140,Werner Marti,"Marti, Werner",Werner,Marti,1957-04-20,male,GL,0,NR,1,SP,0,S,2,47,,
551,Barbara Marty Kälin,"Marty Kälin, Barbara",Barbara,Marty Kälin,1954-03-28,female,ZH,0,NR,1,SP,0,S,2,47,,
493,Hans Ulrich Mathys,"Mathys, Hans Ulrich",Hans Ulrich,Mathys,1946-06-03,male,AG,0,NR,1,SVP,0,V,4,47,,
146,Ueli Maurer,"Maurer, Ueli",Ueli,Maurer,1950-12-01,male,ZH,0,NR,1,SVP,0,V,4,47,,
341,Liliane Maury Pasquier,"Maury Pasquier, Liliane",Liliane,Maury Pasquier,1956-12-16,female,GE,0,NR,1,SP,0,S,2,47,,
494,Lucrezia Meier-Schatz,"Meier-Schatz, Lucrezia",Lucrezia,Meier-Schatz,1952-01-04,female,SG,0,NR,1,CVP,0,C,3,47,,
495,Anne-Catherine Menétrey-Savary,"Menétrey-Savary, Anne-Catherine",Anne-Catherine,Menétrey-Savary,1938-01-29,female,VD,0,NR,1,GPS,0,G,6,47,,2005-11-19
496,Werner Messmer,"Messmer, Werner",Werner,Messmer,1945-10-25,male,TG,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
435,Thérèse Meyer-Kaelin,"Meyer-Kaelin, Thérèse",Thérèse,Meyer-Kaelin,1948-05-17,female,FR,0,NR,1,CVP,0,C,3,47,,2005-11-28
1352,Jürg Michel,"Michel, Jürg",Jürg,Michel,1955-09-28,male,GR,0,NR,1,FDP-Liberale,0,RL,1,47,,2007-03-05
151,Christian Miesch,"Miesch, Christian",Christian,Miesch,1948-02-27,male,BL,0,NR,1,SVP,0,V,4,47,,
1346,Isabelle Moret,"Moret, Isabelle",Isabelle,Moret,1970-12-30,female,VD,0,NR,1,FDP-Liberale,0,RL,1,47,,2006-12-04
542,Christoph Mörgeli,"Mörgeli, Christoph",Christoph,Mörgeli,1960-07-16,male,ZH,0,NR,1,SVP,0,V,4,47,,
1112,Geri Müller,"Müller, Geri",Geri,Müller,1960-10-27,male,AG,0,NR,1,GPS,0,G,6,47,,
1141,Philipp Müller,"Müller, Philipp",Philipp,Müller,1952-09-05,male,AG,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
1345,Thomas Müller,"Müller, Thomas",Thomas,Müller,1952-12-01,male,SG,0,NR,1,CVP,0,C,3,47,,2006-12-04
1137,Walter Müller,"Müller, Walter",Walter,Müller,1948-04-25,male,SG,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
343,Vreni Müller-Hemmi,"Müller-Hemmi, Vreni",Vreni,Müller-Hemmi,1951-03-29,female,ZH,0,NR,1,SP,0,S,2,47,,
1111,Felix Müri,"Müri, Felix",Felix,Müri,1958-01-22,male,LU,0,NR,1,SVP,0,V,4,47,,
1279,Roger Nordmann,"Nordmann, Roger",Roger,Nordmann,1973-03-23,male,VD,0,NR,1,SP,0,S,2,47,,2004-11-30
1153,Ruedi Noser,"Noser, Ruedi",Ruedi,Noser,1961-04-14,male,ZH,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
344,Fritz Abraham Oehrli,"Oehrli, Fritz Abraham",Fritz Abraham,Oehrli,1941-07-10,male,BE,0,NR,1,SVP,0,V,4,47,,
1157,Jacques Pagan,"Pagan, Jacques",Jacques,Pagan,1942-07-17,male,GE,0,NR,1,SVP,0,V,4,47,,
1108,Guy Parmelin,"Parmelin, Guy",Guy,Parmelin,1959-11-09,male,VD,0,NR,1,SVP,0,V,4,47,,
499,Fabio Pedrina,"Pedrina, Fabio",Fabio,Pedrina,1954-11-27,male,TI,0,NR,1,SP,0,S,2,47,,
345,Fulvio Pelli,"Pelli, Fulvio",Fulvio,Pelli,1951-01-26,male,TI,0,NR,1,FDP-Liberale,0,RL,1,47,,2005-03-15
1145,Yvan Perrin,"Perrin, Yvan",Yvan,Perrin,1966-12-09,male,NE,0,NR,1,SVP,0,V,4,47,,
1109,Gerhard Pfister,"Pfister, Gerhard",Gerhard,Pfister,1962-10-01,male,ZG,0,NR,1,CVP,0,C,3,47,,
500,Theophil Pfister,"Pfister, Theophil",Theophil,Pfister,1942-07-16,male,SG,0,NR,1,SVP,0,V,4,47,,
346,Johannes Randegger,"Randegger, Johannes",Johannes,Randegger,1941-03-22,male,BS,0,NR,1,FDP-Liberale,0,RL,1,47,2006-12-08,2003-12-04
172,Paul Rechsteiner,"Rechsteiner, Paul",Paul,Rechsteiner,1952-08-26,male,SG,0,NR,1,SP,0,S,2,47,,
348,Rudolf Rechsteiner,"Rechsteiner, Rudolf",Rudolf,Rechsteiner,1958-10-27,male,BS,0,NR,1,SP,0,S,2,47,,
1134,Luc Recordon,"Recordon, Luc",Luc,Recordon,1955-09-20,male,VD,0,NR,1,GPS,0,G,6,47,,
349,Jean-Claude Rennwald,"Rennwald, Jean-Claude",Jean-Claude,Rennwald,1953-04-27,male,JU,0,NR,1,SP,0,S,2,47,,
1132,Jean-Noël Rey,"Rey, Jean-Noël",Jean-Noël,Rey,1949-12-23,male,VS,0,NR,1,SP,0,S,2,47,,
1115,André Reymond,"Reymond, André",André,Reymond,1940-01-07,male,GE,0,NR,1,SVP,0,V,4,47,,
502,Kathy Riklin,"Riklin, Kathy",Kathy,Riklin,1952-10-21,female,ZH,0,NR,1,CVP,0,C,3,47,,
1119,Jean-François Rime,"Rime, Jean-François",Jean-François,Rime,1950-06-28,male,FR,0,NR,1,SVP,0,V,4,47,,
503,Meinrado Robbiani,"Robbiani, Meinrado",Meinrado,Robbiani,1951-03-20,male,TI,0,NR,1,CVP,0,C,3,47,,
504,Stéphane Rossini,"Rossini, Stéphane",Stéphane,Rossini,1963-08-09,male,VS,0,NR,1,SP,0,S,2,47,,
505,Claude Ruey,"Ruey, Claude",Claude,Ruey,1949-11-29,male,VD,0,NR,1,LDP,0,RL,1,47,,2003-12-04
1233,Hans Rutschmann,"Rutschmann, Hans",Hans,Rutschmann,1947-07-04,male,ZH,0,NR,1,SVP,0,V,4,47,,2004-03-01
1140,Laura Sadis,"Sadis, Laura",Laura,Sadis,1961-03-11,female,TI,0,NR,1,FDP-Liberale,0,RL,1,47,2007-05-29,2003-12-04
824,Pierre Salvi,"Salvi, Pierre",Pierre,Salvi,1957-08-07,male,VD,0,NR,1,SP,0,S,2,47,2007-05-29,
1148,Géraldine Savary,"Savary, Géraldine",Géraldine,Savary,1968-11-14,female,VD,0,NR,1,SP,0,S,2,47,,
1318,Louis Schelbert,"Schelbert, Louis",Louis,Schelbert,1952-10-31,male,LU,0,NR,1,GPS,0,G,6,47,,2006-03-06
268,Simon Schenk,"Schenk, Simon",Simon,Schenk,1946-05-16,male,BE,0,NR,1,SVP,0,V,4,47,,
1129,Silvia Schenker,"Schenker, Silvia",Silvia,Schenker,1954-01-17,female,BS,0,NR,1,SP,0,S,2,47,,
506,Marcel Scherer,"Scherer, Marcel",Marcel,Scherer,1952-01-29,male,ZG,0,NR,1,SVP,0,V,4,47,,
820,Ernst Schibli,"Schibli, Ernst",Ernst,Schibli,1952-08-16,male,ZH,0,NR,1,SVP,0,V,4,47,,
352,Ulrich Schlüer,"Schlüer, Ulrich",Ulrich,Schlüer,1944-10-17,male,ZH,0,NR,1,SVP,0,V,4,47,,
198,Walter Schmied,"Schmied, Walter",Walter,Schmied,1953-01-09,male,BE,0,NR,1,SVP,0,V,4,47,,
508,Johann N. Schneider-Ammann,"Schneider-Ammann, Johann N.",Johann N.,Schneider-Ammann,1952-02-18,male,BE,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
1159,Pirmin Schwander,"Schwander, Pirmin",Pirmin,Schwander,1961-12-28,male,SZ,0,NR,1,SVP,0,V,4,47,,
1344,Urs Schweizer,"Schweizer, Urs",Urs,Schweizer,1952-06-27,male,BS,0,NR,1,FDP-Liberale,0,RL,1,47,,2006-12-11
510,Ulrich Siegrist,"Siegrist, Ulrich",Ulrich,Siegrist,1945-06-04,male,AG,0,NR,1,SVP,0,-,99,47,,2006-05-12
511,Chiara Simoneschi-Cortesi,"Simoneschi-Cortesi, Chiara",Chiara,Simoneschi-Cortesi,1946-04-21,female,TI,0,NR,1,CVP,0,C,3,47,,
1120,Carlo Sommaruga,"Sommaruga, Carlo",Carlo,Sommaruga,1959-07-08,male,GE,0,NR,1,SP,0,S,2,47,,
356,Christian Speck,"Speck, Christian",Christian,Speck,1937-12-22,male,AG,0,NR,1,SVP,0,V,4,47,2005-05-05,
513,Peter Spuhler,"Spuhler, Peter",Peter,Spuhler,1959-01-09,male,TG,0,NR,1,SVP,0,V,4,47,,
514,Jürg Stahl,"Stahl, Jürg",Jürg,Stahl,1968-01-16,male,ZH,0,NR,1,SVP,0,V,4,47,,
214,Luzi Stamm,"Stamm, Luzi",Luzi,Stamm,1952-09-09,male,AG,0,NR,1,SVP,0,V,4,47,,
3865,Jean-François Steiert,"Steiert, Jean-François",Jean-François,Steiert,1961-02-07,male,FR,0,NR,1,SP,0,S,2,47,,2007-09-17
254,Rudolf Steiner,"Steiner, Rudolf",Rudolf,Steiner,1945-08-10,male,SO,0,NR,1,FDP-Liberale,0,RL,1,47,,2003-12-04
1267,Hans Stöckli,"Stöckli, Hans",Hans,Stöckli,1952-04-12,male,BE,0,NR,1,SP,0,S,2,47,,2004-09-20
219,Rudolf Strahm,"Strahm, Rudolf",Rudolf,Strahm,1943-08-03,male,BE,0,NR,1,SP,0,S,2,47,2004-07-31,
515,Heiner Studer,"Studer, Heiner",Heiner,Studer,1949-05-16,male,AG,0,NR,1,EVP,0,E,102,47,,2006-03-28
358,Doris Stump,"Stump, Doris",Doris,Stump,1950-02-06,female,AG,0,NR,1,SP,0,S,2,47,,
221,Marc Frédéric Suter,"Suter, Marc Frédéric",Marc Frédéric,Suter,1953-04-03,male,BE,0,NR,1,FDP-Liberale,0,RL,1,47,,2007-03-05
359,Franziska Teuscher,"Teuscher, Franziska",Franziska,Teuscher,1958-03-07,female,BE,0,NR,1,GB,0,G,6,47,,
360,Anita Thanei,"Thanei, Anita",Anita,Thanei,1954-12-31,female,ZH,0,NR,1,SP,0,S,2,47,,
