id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__icpsr,identifier__wikidata,identifier__google_entity_id,house,start_date,state,district,party,homepage,phone,fax,area_id,ocd_id,term,end_date,identifier__bioguide_previous
B000780,John Breaux,https://theunitedstates.io/images/congress/original/B000780.jpg,John,Breaux,"Breaux, John",1944-03-01,male,B000780,00120,S179,300012,N00005385,,,,John_Breaux,9787,,,13056,Q969757,kg:/m/01xctw,rep,1983-01-03,LA,7,Democrat,,,,LA-7,ocd-division/country:us/state:la/cd:7,98,1983-01-06,
B000780,John Breaux,https://theunitedstates.io/images/congress/original/B000780.jpg,John,Breaux,"Breaux, John",1944-03-01,male,B000780,00120,S179,300012,N00005385,,,,John_Breaux,9787,,,13056,Q969757,kg:/m/01xctw,rep,1985-01-06,LA,7,Democrat,,,,LA-7,ocd-division/country:us/state:la/cd:7,99,1987-01-03,
B000798,Joseph Brennan,https://theunitedstates.io/images/congress/original/B000798.jpg,Joseph,Brennan,"Brennan, Joseph",1934-11-02,male,B000798,00122,,401755,,,,,Joseph_E._Brennan,9811,,,15404,Q550705,kg:/m/02m49_,rep,1987-01-06,ME,1,Democrat,,,,ME-1,ocd-division/country:us/state:me/cd:1,100,1989-01-03,
B000798,Joseph Brennan,https://theunitedstates.io/images/congress/original/B000798.jpg,Joseph,Brennan,"Brennan, Joseph",1934-11-02,male,B000798,00122,,401755,,,,,Joseph_E._Brennan,9811,,,15404,Q550705,kg:/m/02m49_,rep,1989-01-06,ME,1,Democrat,,,,ME-1,ocd-division/country:us/state:me/cd:1,101,1991-01-03,
B000817,William Brewster,https://theunitedstates.io/images/congress/original/B000817.jpg,William,Brewster,"Brewster, William",1941-11-08,male,B000817,00123,,401774,,,,,William_K._Brewster,9838,,,29138,Q2579562,kg:/m/0g12t1,rep,1991-01-06,OK,3,Democrat,,,,OK-3,ocd-division/country:us/state:ok/cd:3,102,1993-01-03,
B000817,William Brewster,https://theunitedstates.io/images/congress/original/B000817.jpg,William,Brewster,"Brewster, William",1941-11-08,male,B000817,00123,,401774,,,,,William_K._Brewster,9838,,,29138,Q2579562,kg:/m/0g12t1,rep,1993-01-06,OK,3,Democrat,,,,OK-3,ocd-division/country:us/state:ok/cd:3,103,1995-01-03,
B000817,William Brewster,https://theunitedstates.io/images/congress/original/B000817.jpg,William,Brewster,"Brewster, William",1941-11-08,male,B000817,00123,,401774,,,,,William_K._Brewster,9838,,,29138,Q2579562,kg:/m/0g12t1,rep,1995-01-06,OK,3,Democrat,,,,OK-3,ocd-division/country:us/state:ok/cd:3,104,1997-01-03,
B000839,Jack Brinkley,https://theunitedstates.io/images/congress/original/B000839.jpg,Jack,Brinkley,"Brinkley, Jack",1930-12-22,male,B000839,00124,,401796,,,,,Jack_Thomas_Brinkley,9862,,,11005,Q263856,kg:/m/0ghqn_,rep,1981-01-06,GA,3,Democrat,,,,GA-3,ocd-division/country:us/state:ga/cd:3,97,1983-01-03,
B000845,Charles Britt,https://theunitedstates.io/images/congress/original/B000845.jpg,Charles,Britt,"Britt, Charles",1942-06-29,male,B000845,00125,,401802,,,,,Charles_Robin_Britt,9871,,,15012,Q1065931,kg:/m/078t_x,rep,1983-01-03,NC,6,Democrat,,,,NC-6,ocd-division/country:us/state:nc/cd:6,98,1983-01-06,
B000862,William Brodhead,https://theunitedstates.io/images/congress/original/B000862.jpg,William,Brodhead,"Brodhead, William",1941-09-12,male,B000862,00126,,401819,,,,,William_M._Brodhead,9894,,,14209,Q385383,kg:/m/048md2,rep,1981-01-06,MI,17,Democrat,,,,MI-17,ocd-division/country:us/state:mi/cd:17,97,1983-01-03,
B000880,Jack Brooks,https://theunitedstates.io/images/congress/original/B000880.jpg,Jack,Brooks,"Brooks, Jack",1922-12-18,male,B000880,00127,,401837,,,,,Jack_Brooks_(American_politician),9918,,,1077,Q1470575,kg:/m/03rz1_,rep,1987-01-06,TX,9,Democrat,,,,TX-9,ocd-division/country:us/state:tx/cd:9,100,1989-01-03,
B000880,Jack Brooks,https://theunitedstates.io/images/congress/original/B000880.jpg,Jack,Brooks,"Brooks, Jack",1922-12-18,male,B000880,00127,,401837,,,,,Jack_Brooks_(American_politician),9918,,,1077,Q1470575,kg:/m/03rz1_,rep,1989-01-06,TX,9,Democrat,,,,TX-9,ocd-division/country:us/state:tx/cd:9,101,1991-01-03,
B000880,Jack Brooks,https://theunitedstates.io/images/congress/original/B000880.jpg,Jack,Brooks,"Brooks, Jack",1922-12-18,male,B000880,00127,,401837,,,,,Jack_Brooks_(American_politician),9918,,,1077,Q1470575,kg:/m/03rz1_,rep,1991-01-06,TX,9,Democrat,,,,TX-9,ocd-division/country:us/state:tx/cd:9,102,1993-01-03,
B000880,Jack Brooks,https://theunitedstates.io/images/congress/original/B000880.jpg,Jack,Brooks,"Brooks, Jack",1922-12-18,male,B000880,00127,,401837,,,,,Jack_Brooks_(American_politician),9918,,,1077,Q1470575,kg:/m/03rz1_,rep,1993-01-06,TX,9,Democrat,,,,TX-9,ocd-division/country:us/state:tx/cd:9,103,1995-01-03,
B000880,Jack Brooks,https://theunitedstates.io/images/congress/original/B000880.jpg,Jack,Brooks,"Brooks, Jack",1922-12-18,male,B000880,00127,,401837,,,,,Jack_Brooks_(American_politician),9918,,,1077,Q1470575,kg:/m/03rz1_,rep,1981-01-06,TX,9,Democrat,,,,TX-9,ocd-division/country:us/state:tx/cd:9,97,1983-01-03,
B000880,Jack Brooks,https://theunitedstates.io/images/congress/original/B000880.jpg,Jack,Brooks,"Brooks, Jack",1922-12-18,male,B000880,00127,,401837,,,,,Jack_Brooks_(American_politician),9918,,,1077,Q1470575,kg:/m/03rz1_,rep,1983-01-03,TX,9,Democrat,,,,TX-9,ocd-division/country:us/state:tx/cd:9,98,1983-01-06,
B000880,Jack Brooks,https://theunitedstates.io/images/congress/original/B000880.jpg,Jack,Brooks,"Brooks, Jack",1922-12-18,male,B000880,00127,,401837,,,,,Jack_Brooks_(American_politician),9918,,,1077,Q1470575,kg:/m/03rz1_,rep,1985-01-06,TX,9,Democrat,,,,TX-9,ocd-division/country:us/state:tx/cd:9,99,1987-01-03,
B000890,William Broomfield,https://theunitedstates.io/images/congress/original/B000890.jpg,William,Broomfield,"Broomfield, William",1922-04-28,male,B000890,00128,,401847,,,,,William_Broomfield,9930,,,1087,Q2578128,kg:/m/03vn_f,rep,1987-01-06,MI,18,Republican,,,,MI-18,ocd-division/country:us/state:mi/cd:18,100,1989-01-03,
B000890,William Broomfield,https://theunitedstates.io/images/congress/original/B000890.jpg,William,Broomfield,"Broomfield, William",1922-04-28,male,B000890,00128,,401847,,,,,William_Broomfield,9930,,,1087,Q2578128,kg:/m/03vn_f,rep,1989-01-06,MI,18,Republican,,,,MI-18,ocd-division/country:us/state:mi/cd:18,101,1991-01-03,
B000890,William Broomfield,https://theunitedstates.io/images/congress/original/B000890.jpg,William,Broomfield,"Broomfield, William",1922-04-28,male,B000890,00128,,401847,,,,,William_Broomfield,9930,,,1087,Q2578128,kg:/m/03vn_f,rep,1991-01-06,MI,18,Republican,,,,MI-18,ocd-division/country:us/state:mi/cd:18,102,1993-01-03,
B000890,William Broomfield,https://theunitedstates.io/images/congress/original/B000890.jpg,William,Broomfield,"Broomfield, William",1922-04-28,male,B000890,00128,,401847,,,,,William_Broomfield,9930,,,1087,Q2578128,kg:/m/03vn_f,rep,1981-01-06,MI,19,Republican,,,,MI-19,ocd-division/country:us/state:mi/cd:19,97,1983-01-03,
B000890,William Broomfield,https://theunitedstates.io/images/congress/original/B000890.jpg,William,Broomfield,"Broomfield, William",1922-04-28,male,B000890,00128,,401847,,,,,William_Broomfield,9930,,,1087,Q2578128,kg:/m/03vn_f,rep,1983-01-03,MI,18,Republican,,,,MI-18,ocd-division/country:us/state:mi/cd:18,98,1983-01-06,
B000890,William Broomfield,https://theunitedstates.io/images/congress/original/B000890.jpg,William,Broomfield,"Broomfield, William",1922-04-28,male,B000890,00128,,401847,,,,,William_Broomfield,9930,,,1087,Q2578128,kg:/m/03vn_f,rep,1985-01-06,MI,18,Republican,,,,MI-18,ocd-division/country:us/state:mi/cd:18,99,1987-01-03,
B000897,John Browder,https://theunitedstates.io/images/congress/original/B000897.jpg,John,Browder,"Browder, John",1943-01-15,male,B000897,00130,,401854,,,,,Glen_Browder,9941,,,15632,Q957778,kg:/m/0ksp35,rep,1989-01-06,AL,3,Democrat,,,,AL-3,ocd-division/country:us/state:al/cd:3,101,1991-01-03,
B000897,John Browder,https://theunitedstates.io/images/congress/original/B000897.jpg,John,Browder,"Browder, John",1943-01-15,male,B000897,00130,,401854,,,,,Glen_Browder,9941,,,15632,Q957778,kg:/m/0ksp35,rep,1991-01-06,AL,3,Democrat,,,,AL-3,ocd-division/country:us/state:al/cd:3,102,1993-01-03,
B000897,John Browder,https://theunitedstates.io/images/congress/original/B000897.jpg,John,Browder,"Browder, John",1943-01-15,male,B000897,00130,,401854,,,,,Glen_Browder,9941,,,15632,Q957778,kg:/m/0ksp35,rep,1993-01-06,AL,3,Democrat,,,,AL-3,ocd-division/country:us/state:al/cd:3,103,1995-01-03,
B000897,John Browder,https://theunitedstates.io/images/congress/original/B000897.jpg,John,Browder,"Browder, John",1943-01-15,male,B000897,00130,,401854,,,,,Glen_Browder,9941,,,15632,Q957778,kg:/m/0ksp35,rep,1995-01-06,AL,3,Democrat,,,,AL-3,ocd-division/country:us/state:al/cd:3,104,1997-01-03,
B000910,"Clarence Brown, Jr.",https://theunitedstates.io/images/congress/original/B000910.jpg,Clarence,Brown,"Brown, Clarence",1927-06-18,male,B000910,00131,,401867,,,,,Bud_Brown_(politician),9956,,,10786,Q4983802,kg:/m/03ldwb,rep,1981-01-06,OH,7,Republican,,,,OH-7,ocd-division/country:us/state:oh/cd:7,97,1983-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,1993-01-06,FL,3,Democrat,,,,FL-3,ocd-division/country:us/state:fl/cd:3,103,1995-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,1995-01-06,FL,3,Democrat,,,,FL-3,ocd-division/country:us/state:fl/cd:3,104,1997-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,1997-01-07,FL,3,Democrat,,,,FL-3,ocd-division/country:us/state:fl/cd:3,105,1999-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,1999-01-06,FL,3,Democrat,,,,FL-3,ocd-division/country:us/state:fl/cd:3,106,2001-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,2001-01-06,FL,3,Democrat,,,,FL-3,ocd-division/country:us/state:fl/cd:3,107,2003-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,2003-01-07,FL,3,Democrat,http://www.house.gov/corrinebrown,,,FL-3,ocd-division/country:us/state:fl/cd:3,108,2005-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,2005-01-06,FL,3,Democrat,http://www.house.gov/corrinebrown,,,FL-3,ocd-division/country:us/state:fl/cd:3,109,2007-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,2007-01-06,FL,3,Democrat,http://www.house.gov/corrinebrown,,,FL-3,ocd-division/country:us/state:fl/cd:3,110,2009-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,2009-01-06,FL,3,Democrat,http://www.house.gov/corrinebrown,,,FL-3,ocd-division/country:us/state:fl/cd:3,111,2011-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,2011-01-06,FL,3,Democrat,http://www.house.gov/corrinebrown,202-225-0123,202-225-2256,FL-3,ocd-division/country:us/state:fl/cd:3,112,2013-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,2013-01-06,FL,5,Democrat,http://corrinebrown.house.gov,202-225-0123,202-225-2256,FL-5,ocd-division/country:us/state:fl/cd:5,113,2015-01-03,
B000911,Corrine Brown,https://theunitedstates.io/images/congress/original/B000911.jpg,Corrine,Brown,"Brown, Corrine",1946-11-11,female,B000911,00132,,400048,N00002713,26797,H2FL03056;S0FL00403,26192,Corrine_Brown,7695,Corrine_Brown,167,29328,Q461512,kg:/m/0251xd,rep,2015-01-06,FL,5,Democrat,https://corrinebrown.house.gov,202-225-0123,202-225-2256,FL-5,ocd-division/country:us/state:fl/cd:5,114,2017-01-03,
B000918,"George Brown, Jr.",https://theunitedstates.io/images/congress/original/B000918.jpg,George,Brown,"Brown, George",1920-03-06,male,B000918,00134,,400572,,,,,George_Brown_Jr.,9965,,,10573,Q1507018,kg:/m/09lbhn,rep,1987-01-06,CA,36,Democrat,,,,CA-36,ocd-division/country:us/state:ca/cd:36,100,1989-01-03,
B000918,"George Brown, Jr.",https://theunitedstates.io/images/congress/original/B000918.jpg,George,Brown,"Brown, George",1920-03-06,male,B000918,00134,,400572,,,,,George_Brown_Jr.,9965,,,10573,Q1507018,kg:/m/09lbhn,rep,1989-01-06,CA,36,Democrat,,,,CA-36,ocd-division/country:us/state:ca/cd:36,101,1991-01-03,
B000918,"George Brown, Jr.",https://theunitedstates.io/images/congress/original/B000918.jpg,George,Brown,"Brown, George",1920-03-06,male,B000918,00134,,400572,,,,,George_Brown_Jr.,9965,,,10573,Q1507018,kg:/m/09lbhn,rep,1991-01-06,CA,36,Democrat,,,,CA-36,ocd-division/country:us/state:ca/cd:36,102,1993-01-03,
B000918,"George Brown, Jr.",https://theunitedstates.io/images/congress/original/B000918.jpg,George,Brown,"Brown, George",1920-03-06,male,B000918,00134,,400572,,,,,George_Brown_Jr.,9965,,,10573,Q1507018,kg:/m/09lbhn,rep,1993-01-06,CA,42,Democrat,,,,CA-42,ocd-division/country:us/state:ca/cd:42,103,1995-01-03,
B000918,"George Brown, Jr.",https://theunitedstates.io/images/congress/original/B000918.jpg,George,Brown,"Brown, George",1920-03-06,male,B000918,00134,,400572,,,,,George_Brown_Jr.,9965,,,10573,Q1507018,kg:/m/09lbhn,rep,1995-01-06,CA,42,Democrat,,,,CA-42,ocd-division/country:us/state:ca/cd:42,104,1997-01-03,
B000918,"George Brown, Jr.",https://theunitedstates.io/images/congress/original/B000918.jpg,George,Brown,"Brown, George",1920-03-06,male,B000918,00134,,400572,,,,,George_Brown_Jr.,9965,,,10573,Q1507018,kg:/m/09lbhn,rep,1997-01-07,CA,42,Democrat,,,,CA-42,ocd-division/country:us/state:ca/cd:42,105,1999-01-03,
B000918,"George Brown, Jr.",https://theunitedstates.io/images/congress/original/B000918.jpg,George,Brown,"Brown, George",1920-03-06,male,B000918,00134,,400572,,,,,George_Brown_Jr.,9965,,,10573,Q1507018,kg:/m/09lbhn,rep,1999-01-06,CA,42,Democrat,,,,CA-42,ocd-division/country:us/state:ca/cd:42,106,1999-07-15,
B000918,"George Brown, Jr.",https://theunitedstates.io/images/congress/original/B000918.jpg,George,Brown,"Brown, George",1920-03-06,male,B000918,00134,,400572,,,,,George_Brown_Jr.,9965,,,10573,Q1507018,kg:/m/09lbhn,rep,1981-01-06,CA,36,Democrat,,,,CA-36,ocd-division/country:us/state:ca/cd:36,97,1983-01-03,
B000918,"George Brown, Jr.",https://theunitedstates.io/images/congress/original/B000918.jpg,George,Brown,"Brown, George",1920-03-06,male,B000918,00134,,400572,,,,,George_Brown_Jr.,9965,,,10573,Q1507018,kg:/m/09lbhn,rep,1983-01-03,CA,36,Democrat,,,,CA-36,ocd-division/country:us/state:ca/cd:36,98,1983-01-06,
B000918,"George Brown, Jr.",https://theunitedstates.io/images/congress/original/B000918.jpg,George,Brown,"Brown, George",1920-03-06,male,B000918,00134,,400572,,,,,George_Brown_Jr.,9965,,,10573,Q1507018,kg:/m/09lbhn,rep,1985-01-06,CA,36,Democrat,,,,CA-36,ocd-division/country:us/state:ca/cd:36,99,1987-01-03,
B000919,Hank Brown,https://theunitedstates.io/images/congress/original/B000919.jpg,George,Brown,"Brown, George",1940-02-12,male,B000919,00135,S214,401874,,,,,Hank_Brown,9967,,,14803,Q931345,kg:/m/05byy0,rep,1987-01-06,CO,4,Republican,,,,CO-4,ocd-division/country:us/state:co/cd:4,100,1989-01-03,
B000919,Hank Brown,https://theunitedstates.io/images/congress/original/B000919.jpg,George,Brown,"Brown, George",1940-02-12,male,B000919,00135,S214,401874,,,,,Hank_Brown,9967,,,14803,Q931345,kg:/m/05byy0,rep,1989-01-06,CO,4,Republican,,,,CO-4,ocd-division/country:us/state:co/cd:4,101,1991-01-03,
B000919,Hank Brown,https://theunitedstates.io/images/congress/original/B000919.jpg,George,Brown,"Brown, George",1940-02-12,male,B000919,00135,S214,401874,,,,,Hank_Brown,9967,,,14803,Q931345,kg:/m/05byy0,rep,1981-01-06,CO,4,Republican,,,,CO-4,ocd-division/country:us/state:co/cd:4,97,1983-01-03,
B000919,Hank Brown,https://theunitedstates.io/images/congress/original/B000919.jpg,George,Brown,"Brown, George",1940-02-12,male,B000919,00135,S214,401874,,,,,Hank_Brown,9967,,,14803,Q931345,kg:/m/05byy0,rep,1983-01-03,CO,4,Republican,,,,CO-4,ocd-division/country:us/state:co/cd:4,98,1983-01-06,
B000919,Hank Brown,https://theunitedstates.io/images/congress/original/B000919.jpg,George,Brown,"Brown, George",1940-02-12,male,B000919,00135,S214,401874,,,,,Hank_Brown,9967,,,14803,Q931345,kg:/m/05byy0,rep,1985-01-06,CO,4,Republican,,,,CO-4,ocd-division/country:us/state:co/cd:4,99,1987-01-03,
B000944,Sherrod Brown,https://theunitedstates.io/images/congress/original/B000944.jpg,Sherrod,Brown,"Brown, Sherrod",1952-11-09,male,B000944,00136,S307,400050,N00003535,27018,H2OH13033;S6OH00163,5051,Sherrod_Brown,9996,Sherrod_Brown,168,29389,Q381880,kg:/m/034s80,rep,1993-01-06,OH,13,Democrat,,,,OH-13,ocd-division/country:us/state:oh/cd:13,103,1995-01-03,
B000944,Sherrod Brown,https://theunitedstates.io/images/congress/original/B000944.jpg,Sherrod,Brown,"Brown, Sherrod",1952-11-09,male,B000944,00136,S307,400050,N00003535,27018,H2OH13033;S6OH00163,5051,Sherrod_Brown,9996,Sherrod_Brown,168,29389,Q381880,kg:/m/034s80,rep,1995-01-06,OH,13,Democrat,,,,OH-13,ocd-division/country:us/state:oh/cd:13,104,1997-01-03,
B000944,Sherrod Brown,https://theunitedstates.io/images/congress/original/B000944.jpg,Sherrod,Brown,"Brown, Sherrod",1952-11-09,male,B000944,00136,S307,400050,N00003535,27018,H2OH13033;S6OH00163,5051,Sherrod_Brown,9996,Sherrod_Brown,168,29389,Q381880,kg:/m/034s80,rep,1997-01-07,OH,13,Democrat,,,,OH-13,ocd-division/country:us/state:oh/cd:13,105,1999-01-03,
B000944,Sherrod Brown,https://theunitedstates.io/images/congress/original/B000944.jpg,Sherrod,Brown,"Brown, Sherrod",1952-11-09,male,B000944,00136,S307,400050,N00003535,27018,H2OH13033;S6OH00163,5051,Sherrod_Brown,9996,Sherrod_Brown,168,29389,Q381880,kg:/m/034s80,rep,1999-01-06,OH,13,Democrat,,,,OH-13,ocd-division/country:us/state:oh/cd:13,106,2001-01-03,
B000944,Sherrod Brown,https://theunitedstates.io/images/congress/original/B000944.jpg,Sherrod,Brown,"Brown, Sherrod",1952-11-09,male,B000944,00136,S307,400050,N00003535,27018,H2OH13033;S6OH00163,5051,Sherrod_Brown,9996,Sherrod_Brown,168,29389,Q381880,kg:/m/034s80,rep,2001-01-06,OH,13,Democrat,,,,OH-13,ocd-division/country:us/state:oh/cd:13,107,2003-01-03,
B000944,Sherrod Brown,https://theunitedstates.io/images/congress/original/B000944.jpg,Sherrod,Brown,"Brown, Sherrod",1952-11-09,male,B000944,00136,S307,400050,N00003535,27018,H2OH13033;S6OH00163,5051,Sherrod_Brown,9996,Sherrod_Brown,168,29389,Q381880,kg:/m/034s80,rep,2003-01-07,OH,13,Democrat,http://www.house.gov/sherrodbrown,,,OH-13,ocd-division/country:us/state:oh/cd:13,108,2005-01-03,
B000944,Sherrod Brown,https://theunitedstates.io/images/congress/original/B000944.jpg,Sherrod,Brown,"Brown, Sherrod",1952-11-09,male,B000944,00136,S307,400050,N00003535,27018,H2OH13033;S6OH00163,5051,Sherrod_Brown,9996,Sherrod_Brown,168,29389,Q381880,kg:/m/034s80,rep,2005-01-06,OH,13,Democrat,http://www.house.gov/sherrodbrown,,,OH-13,ocd-division/country:us/state:oh/cd:13,109,2007-01-03,
B000966,James Broyhill,https://theunitedstates.io/images/congress/original/B000966.jpg,James,Broyhill,"Broyhill, James",1927-08-19,male,B000966,00138,,401918,,,,,Jim_Broyhill,10025,,,10574,Q1689050,kg:/m/02km7d,rep,1981-01-06,NC,10,Republican,,,,NC-10,ocd-division/country:us/state:nc/cd:10,97,1983-01-03,
B000966,James Broyhill,https://theunitedstates.io/images/congress/original/B000966.jpg,James,Broyhill,"Broyhill, James",1927-08-19,male,B000966,00138,,401918,,,,,Jim_Broyhill,10025,,,10574,Q1689050,kg:/m/02km7d,rep,1983-01-03,NC,10,Republican,,,,NC-10,ocd-division/country:us/state:nc/cd:10,98,1983-01-06,
B000971,Terry Bruce,https://theunitedstates.io/images/congress/original/B000971.jpg,Terry,Bruce,"Bruce, Terry",1944-03-25,male,B000971,00140,,401923,,,,,Terry_L._Bruce,10033,,,15088,Q7704641,kg:/m/02rkc_7,rep,1987-01-06,IL,19,Democrat,,,,IL-19,ocd-division/country:us/state:il/cd:19,100,1989-01-03,
B000971,Terry Bruce,https://theunitedstates.io/images/congress/original/B000971.jpg,Terry,Bruce,"Bruce, Terry",1944-03-25,male,B000971,00140,,401923,,,,,Terry_L._Bruce,10033,,,15088,Q7704641,kg:/m/02rkc_7,rep,1989-01-06,IL,19,Democrat,,,,IL-19,ocd-division/country:us/state:il/cd:19,101,1991-01-03,
B000971,Terry Bruce,https://theunitedstates.io/images/congress/original/B000971.jpg,Terry,Bruce,"Bruce, Terry",1944-03-25,male,B000971,00140,,401923,,,,,Terry_L._Bruce,10033,,,15088,Q7704641,kg:/m/02rkc_7,rep,1991-01-06,IL,19,Democrat,,,,IL-19,ocd-division/country:us/state:il/cd:19,102,1993-01-03,
B000971,Terry Bruce,https://theunitedstates.io/images/congress/original/B000971.jpg,Terry,Bruce,"Bruce, Terry",1944-03-25,male,B000971,00140,,401923,,,,,Terry_L._Bruce,10033,,,15088,Q7704641,kg:/m/02rkc_7,rep,1985-01-06,IL,19,Democrat,,,,IL-19,ocd-division/country:us/state:il/cd:19,99,1987-01-03,
B000996,Ed Bryant,https://theunitedstates.io/images/congress/original/B000996.jpg,Ed,Bryant,"Bryant, Ed",1948-09-07,male,B000996,00141,,400549,,,,,Ed_Bryant,10062,,,29569,Q1282293,kg:/m/025gt0,rep,1995-01-06,TN,7,Republican,,,,TN-7,ocd-division/country:us/state:tn/cd:7,104,1997-01-03,
B000996,Ed Bryant,https://theunitedstates.io/images/congress/original/B000996.jpg,Ed,Bryant,"Bryant, Ed",1948-09-07,male,B000996,00141,,400549,,,,,Ed_Bryant,10062,,,29569,Q1282293,kg:/m/025gt0,rep,1997-01-07,TN,7,Republican,,,,TN-7,ocd-division/country:us/state:tn/cd:7,105,1999-01-03,
B000996,Ed Bryant,https://theunitedstates.io/images/congress/original/B000996.jpg,Ed,Bryant,"Bryant, Ed",1948-09-07,male,B000996,00141,,400549,,,,,Ed_Bryant,10062,,,29569,Q1282293,kg:/m/025gt0,rep,1999-01-06,TN,7,Republican,,,,TN-7,ocd-division/country:us/state:tn/cd:7,106,2001-01-03,
B000996,Ed Bryant,https://theunitedstates.io/images/congress/original/B000996.jpg,Ed,Bryant,"Bryant, Ed",1948-09-07,male,B000996,00141,,400549,,,,,Ed_Bryant,10062,,,29569,Q1282293,kg:/m/025gt0,rep,2001-01-06,TN,7,Republican,,,,TN-7,ocd-division/country:us/state:tn/cd:7,107,2003-01-03,
B000997,John Bryant,https://theunitedstates.io/images/congress/original/B000997.jpg,John,Bryant,"Bryant, John",1947-02-22,male,B000997,00142,,401947,,,,,John_Wiley_Bryant,10064,,,15013,Q1702156,kg:/m/0g9_90,rep,1987-01-06,TX,5,Democrat,,,,TX-5,ocd-division/country:us/state:tx/cd:5,100,1989-01-03,
B000997,John Bryant,https://theunitedstates.io/images/congress/original/B000997.jpg,John,Bryant,"Bryant, John",1947-02-22,male,B000997,00142,,401947,,,,,John_Wiley_Bryant,10064,,,15013,Q1702156,kg:/m/0g9_90,rep,1989-01-06,TX,5,Democrat,,,,TX-5,ocd-division/country:us/state:tx/cd:5,101,1991-01-03,
B000997,John Bryant,https://theunitedstates.io/images/congress/original/B000997.jpg,John,Bryant,"Bryant, John",1947-02-22,male,B000997,00142,,401947,,,,,John_Wiley_Bryant,10064,,,15013,Q1702156,kg:/m/0g9_90,rep,1991-01-06,TX,5,Democrat,,,,TX-5,ocd-division/country:us/state:tx/cd:5,102,1993-01-03,
