id,name,image,phone,email,source
b5922bb2-56bb-4de6-a7e1-754553191c27,Heljo Pikhof,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/da667a0d-fada-4af3-817c-622073d1a866.jpg,631 6452,heljo.pikhof@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/b5922bb2-56bb-4de6-a7e1-754553191c27/Heljo-Pikhof
cb6b45a7-5dcb-4a3b-bb18-2b79fe3278ae,Heidy Purga,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/9e43157d-3020-4843-a18b-63d1cf52afa5.jpg,631 6656,heidy.purga@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/cb6b45a7-5dcb-4a3b-bb18-2b79fe3278ae/Heidy-Purga
b0eb11ef-75b9-4427-b8d0-20d38af2903a,Raivo Põldaru,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/17b76241-c210-474e-ad9e-c52434bbc786.jpg,631 6616,raivo.poldaru@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/b0eb11ef-75b9-4427-b8d0-20d38af2903a/Raivo-P%C3%B5ldaru
65b1d8bb-7f45-48f5-b4aa-7ba4ca459824,Henn Põlluaas,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/67f92b62-485e-485e-a173-055523942ecd.jpg,631 6678,henn.polluaas@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/65b1d8bb-7f45-48f5-b4aa-7ba4ca459824/Henn-P%C3%B5lluaas
410c0030-7bcd-4977-85c2-27af3439770f,Mati Raidma,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/55b2953a-a101-409a-8d45-b95ab8acff9e.jpg,631 6660,mati.raidma@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/410c0030-7bcd-4977-85c2-27af3439770f/Mati-Raidma
88e36468-1e0f-4b6f-9872-1c7025d2f66b,Laine Randjärv,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/db3a8e50-e1c6-4f0b-9625-ba28b758ddfe.jpg,631 6480,laine.randjarv@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/88e36468-1e0f-4b6f-9872-1c7025d2f66b/Laine-Randj%C3%A4rv
966e7ccd-b097-4e49-923c-c8d39dae2d62,Valdo Randpere,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/b5ddf941-4b08-45ab-b92e-fc10d23d8668.jpg,631 6474,valdo.randpere@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/966e7ccd-b097-4e49-923c-c8d39dae2d62/Valdo-Randpere
87b36dbb-08e9-4048-91eb-6df699c6e27e,Jüri Ratas,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/94e1bbf2-42b5-4a73-9281-10b8f118a981.jpg,631 6321,jyri.ratas@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/87b36dbb-08e9-4048-91eb-6df699c6e27e/J%C3%BCri-Ratas
8f01f37d-be79-47d2-b818-c51878a00628,Rein Ratas,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/634f252d-c77c-4dae-9ece-46c1435a930d.jpg,631 6685,rein.ratas@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/8f01f37d-be79-47d2-b818-c51878a00628/Rein-Ratas
40521bc5-281e-4d9b-a56d-f99be029ecaf,Mihkel Raud,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/ef73ede4-c12e-4074-b121-060357de353e.jpg,631 6676,mihkel.raud@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/40521bc5-281e-4d9b-a56d-f99be029ecaf/Mihkel-Raud
ce3f9ed0-083c-4d0f-b45a-096610012b5f,Martin Repinski,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/8fe5a58a-98e2-497d-8039-d25976bbdb6e.jpg,631 6563,martin.repinski@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ce3f9ed0-083c-4d0f-b45a-096610012b5f/Martin-Repinski
74f8df6d-6f4d-410b-8b45-bf58922cf421,Mailis Reps,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/1916c9e0-af6d-4c3f-b37b-efafbb357f45.jpg,631 6628,mailis.reps@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/74f8df6d-6f4d-410b-8b45-bf58922cf421/Mailis-Reps
caea357b-12c0-4069-b53e-89f69f517212,Kersti Sarapuu,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/6ac43918-a3d2-4a4c-bf5a-473b18cea0a8.jpg,631 6625,kersti.sarapuu@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/caea357b-12c0-4069-b53e-89f69f517212/Kersti-Sarapuu
18360e3e-b776-4fa1-a361-5d9c287a89a7,Erki Savisaar,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/361e6b8b-7398-4dc6-909a-186de379ddee.jpg,631 6693,erki.savisaar@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/18360e3e-b776-4fa1-a361-5d9c287a89a7/Erki-Savisaar
7b6823ed-96f9-462b-b931-3dd4faceb09e,Vilja Savisaar-Toomast,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/47885457-7bb4-4df0-9b93-cb6cbeb77871.jpg,631 6572,vilja.savisaar-toomast@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/7b6823ed-96f9-462b-b931-3dd4faceb09e/Vilja-Savisaar-Toomast
23161df7-bc1b-442e-b4cd-2d1f37627658,Helir-Valdor Seeder,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/d31f89ff-fd09-42b0-9f84-1000a77242a5.jpg,631 6311,helir-valdor.seeder@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/23161df7-bc1b-442e-b4cd-2d1f37627658/Helir-Valdor-Seeder
fdeb3c21-d9cf-46e9-8173-3fb22cd872ba,Andre Sepp,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/85a9876e-ff12-44f7-8469-97d2bb201559.jpg,631 6582,andre.sepp@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/fdeb3c21-d9cf-46e9-8173-3fb22cd872ba/Andre-Sepp
8940964b-6bfd-482d-a4f5-53f2cccb149d,Priit Sibul,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/e8b7a970-9782-40d0-be4b-4daf47fc31da.jpg,631 6557,priit.sibul@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/8940964b-6bfd-482d-a4f5-53f2cccb149d/Priit-Sibul
d43974f1-4b85-4e61-b9f6-67535e1bf19f,Arno Sild,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/446ff8ba-96bf-44ef-8357-2d7cf4827b8e.jpg,631 6558,arno.sild@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/d43974f1-4b85-4e61-b9f6-67535e1bf19f/Arno-Sild
382d928f-8fa4-422b-9538-043ff3033b65,Kadri Simson,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/e79146eb-4045-4527-be60-6762a5aeffc3.jpg,631 6683,kadri.simson@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/382d928f-8fa4-422b-9538-043ff3033b65/Kadri-Simson
afddc160-d868-4f2e-b3a6-3da9da83104e,Mark Soosaar,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/b00183bb-0d7c-4afb-b9e1-9429725278c4.jpg,631 6674,mark.soosaar@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/afddc160-d868-4f2e-b3a6-3da9da83104e/Mark-Soosaar
a137f382-44af-44b6-8ce7-1bfe7cc23007,Imre Sooäär,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/650709f4-801c-414c-b551-9eccdb2e8fd6.jpg,631 6614,imre.sooaar@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/a137f382-44af-44b6-8ce7-1bfe7cc23007/Imre-Soo%C3%A4%C3%A4r
529e5322-1170-4926-a07e-6ed369534503,Mihhail Stalnuhhin,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/445bf905-a0c1-4fc7-ad5c-23a0ee283639.jpg,631 6449,mihhail.stalnuhhin@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/529e5322-1170-4926-a07e-6ed369534503/Mihhail-Stalnuhhin
124415a9-7640-4ec6-aa07-fc402b67af56,Anne Sulling,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/a796a6c1-30a2-4270-9087-797a0d2a973c.jpg,631 6468,anne.sulling@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/124415a9-7640-4ec6-aa07-fc402b67af56/Anne-Sulling
03cb82b4-1b8b-45a8-8660-07baefea12fd,Märt Sults,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/5f5ecd31-80f7-406f-b690-908cdf3af356.jpg,631 6305,mart.sults@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/03cb82b4-1b8b-45a8-8660-07baefea12fd/M%C3%A4rt-Sults
5650dddf-f2ca-4b94-8888-e7482808f81b,Aivar Sõerd,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/78d2bb0c-ab46-4996-8991-9fbc1265bd95.jpg,631 6598,aivar.soerd@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5650dddf-f2ca-4b94-8888-e7482808f81b/Aivar-S%C3%B5erd
059a2370-53f7-480c-9700-8d33d0496560,Tanel Talve,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/f5ff4404-62f5-4780-9168-ad24b473dc6a.jpg,631 6566,tanel.talve@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/059a2370-53f7-480c-9700-8d33d0496560/Tanel-Talve
e6c4032b-6803-4a5e-b857-f181c1a81685,Artur Talvik,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/0d489730-c1ff-44f1-b9e4-f4b45de88e41.jpg,631 6636,artur.talvik@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e6c4032b-6803-4a5e-b857-f181c1a81685/Artur-Talvik
76afbcdc-b41d-4fc6-b5eb-d0cce01e94d5,Tarmo Tamm,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/ef49c13d-681c-448e-83c0-a5f33397fdec.jpg,631 6635,tarmo.tamm@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/76afbcdc-b41d-4fc6-b5eb-d0cce01e94d5/Tarmo-Tamm
0c571754-914d-406a-baba-6734212353de,Urve Tiidus,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/b43674c6-0b13-4064-b97f-78b5a2590a12.jpg,631 6576,urve.tiidus@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/0c571754-914d-406a-baba-6734212353de/Urve-Tiidus
c79c2162-d406-445a-91bb-4c4f9556efb2,Terje Trei,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/7e2e38a5-2caa-4f5f-89c3-2952f7f722f3.jpg,631 6620,terje.trei@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/c79c2162-d406-445a-91bb-4c4f9556efb2/Terje-Trei
ec4c481a-8727-490a-b90e-cbefeac9564e,Marika Tuus-Laul,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/85747bf2-d9fa-4513-90ed-aaa8a69bc448.jpg,631 6466,marika.tuus-laul@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/ec4c481a-8727-490a-b90e-cbefeac9564e/Marika-Tuus-Laul
e796fa83-54c6-4aa2-a05a-166f331508fa,Ken-Marti Vaher,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/172bef1c-d145-4bc8-82ad-1211f6bc0ec8.jpg,631 6595,ken-marti.vaher@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e796fa83-54c6-4aa2-a05a-166f331508fa/Ken-Marti-Vaher
5388e0b7-83d8-4c7c-8cfd-084a225d0c5f,Rainer Vakra,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/596c941c-4994-44b0-ac80-b2effaa51944.jpg,631 6512,rainer.vakra@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/5388e0b7-83d8-4c7c-8cfd-084a225d0c5f/Rainer-Vakra
f8c52c41-38b3-41bd-b5fe-a3245d518404,Einar Vallbaum,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/10223719-fb1e-4537-b2f2-13c6fd33b085.jpg,631 6445,einar.vallbaum@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/f8c52c41-38b3-41bd-b5fe-a3245d518404/Einar-Vallbaum
bbbcacb7-c34f-48b7-a2ba-1680c93ff810,Viktor Vassiljev,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/d5bd89b3-8147-4f43-bc1a-c79b8f1ec62b.jpg,631 6657,viktor.vassiljev@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/bbbcacb7-c34f-48b7-a2ba-1680c93ff810/Viktor-Vassiljev
e0767645-54aa-4084-9dd3-ed196172dabb,Vladimir Velman,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/dc77417c-a093-4179-aeb4-6ecc613cfb0d.jpg,631 6669,vladimir.velman@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/e0767645-54aa-4084-9dd3-ed196172dabb/Vladimir-Velman
d3e66a59-2b53-4d49-af9a-d0beead8b936,Toomas Vitsut,http://www.riigikogu.ee/wpcms/wp-content/uploads/ems/temp/286c4450-4e14-44f3-9845-12d0d7dfc5ce.jpg,631 6567,toomas.vitsut@riigikogu.ee,http://www.riigikogu.ee/riigikogu/koosseis/riigikogu-liikmed/saadik/d3e66a59-2b53-4d49-af9a-d0beead8b936/Toomas-Vitsut
