id,fullname,birth_date,death_date,img,mandates,source,name,party,area,term
108553,José Heleno da Silva,,,http://www.camara.gov.br/internet/deputado/bandep/74053.jpg,"Deputado Federal, 2003-2007, SE, PL. Dt. Posse: 01/02/2003; Deputado Federal, 2011-2015, SE, PRB. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108553&tipo=0,HELENO SILVA,PRB,SE,54
108572,Patrus Ananias de Sousa,,,http://www.camara.gov.br/internet/deputado/bandep/74160.jpg,"Deputado Federal, 2003-2007, MG, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2015-2019, MG, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108572&tipo=0,PATRUS ANANIAS,PT,MG,55
108609,Reginaldo Lázaro de Oliveira Lopes,,,http://www.camara.gov.br/internet/deputado/bandep/74161.jpg,"Deputado Federal, 2003-2007, MG, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MG, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108609&tipo=0,REGINALDO LOPES,PT,MG,55
108609,Reginaldo Lázaro de Oliveira Lopes,,,http://www.camara.gov.br/internet/deputado/bandep/74161.jpg,"Deputado Federal, 2003-2007, MG, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MG, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108609&tipo=0,REGINALDO LOPES,PT,MG,54
108662,Rubens Otoni Gomide,,,http://www.camara.gov.br/internet/deputado/bandep/74371.jpg,"Deputado Federal, 2003-2007, GO, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, GO, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, GO, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, GO, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108662&tipo=0,RUBENS OTONI,PT,GO,55
108662,Rubens Otoni Gomide,,,http://www.camara.gov.br/internet/deputado/bandep/74371.jpg,"Deputado Federal, 2003-2007, GO, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, GO, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, GO, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, GO, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108662&tipo=0,RUBENS OTONI,PT,GO,54
108764,Wladimir Afonso da Costa Rabelo,,,http://www.camara.gov.br/internet/deputado/bandep/73930.jpg,"Deputado Federal, 2003-2007, PA, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PA, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PA, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PA, SD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108764&tipo=0,WLADIMIR COSTA,SD,PA,55
108764,Wladimir Afonso da Costa Rabelo,,,http://www.camara.gov.br/internet/deputado/bandep/73930.jpg,"Deputado Federal, 2003-2007, PA, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PA, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PA, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PA, SD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108764&tipo=0,WLADIMIR COSTA,SD,PA,54
108805,Wanderley Alves de Oliveira,,,http://www.camara.gov.br/internet/deputado/bandep/74172.jpg,"Deputado Federal, 2003-2007, RJ, PV. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RJ, PSC. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RJ, PSC. Dt. Posse: 02/03/2011; Deputado Federal, 2015-2019, RJ, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108805&tipo=0,DELEY,PTB,RJ,55
108805,Wanderley Alves de Oliveira,,,http://www.camara.gov.br/internet/deputado/bandep/74172.jpg,"Deputado Federal, 2003-2007, RJ, PV. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RJ, PSC. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RJ, PSC. Dt. Posse: 02/03/2011; Deputado Federal, 2015-2019, RJ, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108805&tipo=0,DELEY,PTB,RJ,54
108812,Devanir Ribeiro,,,http://www.camara.gov.br/internet/deputado/bandep/74264.jpg,"Deputado Federal, 2003-2007, SP, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SP, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PT. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108812&tipo=0,DEVANIR RIBEIRO,PT,SP,54
108872,Walter Meyer Feldman,,,http://www.camara.gov.br/internet/deputado/bandep/74284.jpg,"Deputado Federal, 2003-2007, SP, PSDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SP, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PSDB. Dt. Posse: 10/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108872&tipo=0,WALTER FELDMAN,PSB,SP,54
108903,Maria Helena Veronese Rodrigues,,,http://www.camara.gov.br/internet/deputado/bandep/64960.jpg,"Deputada Federal, 2003-2007, RR, PST. Dt. Posse: 01/02/2003; Deputada Federal, 2007-2011, RR, PSB. Dt. Posse: 01/02/2007; Deputada Federal, 2015-2019, RR, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108903&tipo=0,MARIA HELENA,PSB,RR,55
108927,José Geraldo Torres da Silva,,,http://www.camara.gov.br/internet/deputado/bandep/73931.jpg,"Deputado Federal, 2003-2007, PA, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PA, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PA, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PA, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108927&tipo=0,ZÉ GERALDO,PT,PA,55
108927,José Geraldo Torres da Silva,,,http://www.camara.gov.br/internet/deputado/bandep/73931.jpg,"Deputado Federal, 2003-2007, PA, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PA, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PA, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PA, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108927&tipo=0,ZÉ GERALDO,PT,PA,54
108939,Maurício Rands Coelho Barros,,,http://www.camara.gov.br/internet/deputado/bandep/74045.jpg,"Deputado Federal, 2003-2007, PE, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PE, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PE, PT. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108939&tipo=0,MAURÍCIO RANDS,PT,PE,54
108961,Vander Luiz Dos Santos Loubet,,,http://www.camara.gov.br/internet/deputado/bandep/74376.jpg,"Deputado Federal, 2003-2007, MS, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MS, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MS, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MS, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108961&tipo=0,VANDER LOUBET,PT,MS,55
108961,Vander Luiz Dos Santos Loubet,,,http://www.camara.gov.br/internet/deputado/bandep/74376.jpg,"Deputado Federal, 2003-2007, MS, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MS, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MS, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MS, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108961&tipo=0,VANDER LOUBET,PT,MS,54
108967,Jorge Catarino Leonardeli Boeira,,,http://www.camara.gov.br/internet/deputado/bandep/74388.jpg,"Deputado Federal, 2003-2007, SC, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SC, PT. Dt. Posse: 06/01/2009; Deputado Federal, 2011-2015, SC, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SC, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108967&tipo=0,JORGE BOEIRA,PP,SC,55
108967,Jorge Catarino Leonardeli Boeira,,,http://www.camara.gov.br/internet/deputado/bandep/74388.jpg,"Deputado Federal, 2003-2007, SC, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SC, PT. Dt. Posse: 06/01/2009; Deputado Federal, 2011-2015, SC, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SC, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108967&tipo=0,JORGE BOEIRA,PP,SC,54
108984,Benjamin Gomes Maranhão Neto,,,http://www.camara.gov.br/internet/deputado/bandep/74040.jpg,"Deputado Federal, 2003-2007, PB, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2011-2015, PB, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PB, SD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108984&tipo=0,BENJAMIN MARANHÃO,SD,PB,55
108984,Benjamin Gomes Maranhão Neto,,,http://www.camara.gov.br/internet/deputado/bandep/74040.jpg,"Deputado Federal, 2003-2007, PB, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2011-2015, PB, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PB, SD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108984&tipo=0,BENJAMIN MARANHÃO,SD,PB,54
109000,Luiz Albuquerque Couto,,,http://www.camara.gov.br/internet/deputado/bandep/74041.jpg,"Deputado Federal, 2003-2007, PB, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PB, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PB, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PB, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109000&tipo=0,LUIZ COUTO,PT,PB,55
109000,Luiz Albuquerque Couto,,,http://www.camara.gov.br/internet/deputado/bandep/74041.jpg,"Deputado Federal, 2003-2007, PB, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PB, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PB, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PB, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109000&tipo=0,LUIZ COUTO,PT,PB,54
109045,José Eduardo Vieira Ribeiro,,,http://www.camara.gov.br/internet/deputado/bandep/74145.jpg,"Deputado Federal, 2003-2007, BA, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, BA, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, BA, PT. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109045&tipo=0,ZEZÉU RIBEIRO,PT,BA,54
109109,Sandra Maria da Escóssia Rosado,,,http://www.camara.gov.br/internet/deputado/bandep/74039.jpg,"Deputada Federal, 2003-2007, RN, PMDB. Dt. Posse: 01/02/2003; Deputada Federal, 2007-2011, RN, PSB. Dt. Posse: 01/02/2007; Deputada Federal, 2011-2015, RN, PSB. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109109&tipo=0,SANDRA ROSADO,PSB,RN,54
109155,José de Araújo Mendonça Sobrinho,,,http://www.camara.gov.br/internet/deputado/bandep/74056.jpg,"Deputado Federal, 2003-2007, SE, PFL. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SE, PFL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SE, DEM. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109155&tipo=0,MENDONÇA PRADO,DEM,SE,54
109173,Cezar Augusto Carollo Silvestri,,,http://www.camara.gov.br/internet/deputado/bandep/74379.jpg,"Deputado Federal, 2003-2007, PR, PPS. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PR, PPS. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PR, PPS. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109173&tipo=0,CEZAR SILVESTRI,PPS,PR,54
109188,Carlos Alberto Cavalcante de Souza,,,http://www.camara.gov.br/internet/deputado/bandep/73934.jpg,"Deputado Federal, 2003-2007, AM, PL. Dt. Posse: 01/02/2003; Deputado Federal, 207-2011, AM, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, AM, PP. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109188&tipo=0,CARLOS SOUZA,PSD,AM,54
109205,João Bosco da Costa,,,http://www.camara.gov.br/internet/deputado/bandep/74052.jpg,"Deputado Federal, 2003-2007, SE, PSDB. Dt. Posse: 01/02/2003.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109205&tipo=0,BOSCO COSTA,PROS,SE,55
109223,Paulo Roberto Severo Pimenta,,,http://www.camara.gov.br/internet/deputado/bandep/74400.jpg,"Deputado Federal, 2003-2007, RS, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RS, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RS, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109223&tipo=0,PAULO PIMENTA,PT,RS,55
109223,Paulo Roberto Severo Pimenta,,,http://www.camara.gov.br/internet/deputado/bandep/74400.jpg,"Deputado Federal, 2003-2007, RS, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RS, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RS, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109223&tipo=0,PAULO PIMENTA,PT,RS,54
109270,Eduardo Francisco Sciarra,,,http://www.camara.gov.br/internet/deputado/bandep/74382.jpg,"Deputado Federal, 2003-2007, PR, PFL. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PR, PFL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PR, DEM. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109270&tipo=0,EDUARDO SCIARRA,PSD,PR,54
109687,Francisco Rodrigues de Alencar Filho,,,http://www.camara.gov.br/internet/deputado/bandep/74171.jpg,"Deputado Federal, 2003-2007, RJ, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RJ, PSOL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RJ, PSOL. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, PSOL. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109687&tipo=0,CHICO ALENCAR,PSOL,RJ,55
109687,Francisco Rodrigues de Alencar Filho,,,http://www.camara.gov.br/internet/deputado/bandep/74171.jpg,"Deputado Federal, 2003-2007, RJ, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RJ, PSOL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RJ, PSOL. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, PSOL. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109687&tipo=0,CHICO ALENCAR,PSOL,RJ,54
109798,João Sandes Júnior,,,http://www.camara.gov.br/internet/deputado/bandep/74372.jpg,"Deputado Federal, 2003-2007, GO, PPB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, GO, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, GO, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, GO, PP. Dt. Posse: 04/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109798&tipo=0,SANDES JÚNIOR,PP,GO,55
109798,João Sandes Júnior,,,http://www.camara.gov.br/internet/deputado/bandep/74372.jpg,"Deputado Federal, 2003-2007, GO, PPB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, GO, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, GO, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, GO, PP. Dt. Posse: 04/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109798&tipo=0,SANDES JÚNIOR,PP,GO,54
109803,José Wellington Roberto,,,http://www.camara.gov.br/internet/deputado/bandep/74043.jpg,"Deputado Federal, 2003-2007, PB, PTB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PB, PL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PB, PR. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PB, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109803&tipo=0,WELLINGTON ROBERTO,PR,PB,55
109803,José Wellington Roberto,,,http://www.camara.gov.br/internet/deputado/bandep/74043.jpg,"Deputado Federal, 2003-2007, PB, PTB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PB, PL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PB, PR. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PB, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109803&tipo=0,WELLINGTON ROBERTO,PR,PB,54
110018,Dimas Eduardo Ramalho,,,http://www.camara.gov.br/internet/deputado/bandep/74265.jpg,"Deputado Federal, 2003-2007, SP, PPS. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SP, PPS. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PPS. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=110018&tipo=0,DIMAS RAMALHO,PPS,SP,54
110024,Raul Belens Jungmann Pinto,,,http://www.camara.gov.br/internet/deputado/bandep/74048.jpg,"Deputado Federal, 2003-2007, PE, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PE, PPS. Dt. Posse: 01/02/2007; Deputado Federal, 2015-2019, PE, PPS. Dt. Posse: 12/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=110024&tipo=0,RAUL JUNGMANN,PPS,PE,55
110286,José de Ribamar Costa Alves,,,http://www.camara.gov.br/internet/deputado/bandep/74027.jpg,"Deputado Federal, 2003-2007, MA, PSB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MA, PSB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MA, PSB. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=110286&tipo=0,RIBAMAR ALVES,PSB,MA,54
111039,Vicente Paulo da Silva,,,http://www.camara.gov.br/internet/deputado/bandep/74283.jpg,"Deputado Federal, 2003-2007, SP, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SP, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=111039&tipo=0,VICENTINHO,PT,SP,55
111039,Vicente Paulo da Silva,,,http://www.camara.gov.br/internet/deputado/bandep/74283.jpg,"Deputado Federal, 2003-2007, SP, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SP, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=111039&tipo=0,VICENTINHO,PT,SP,54
111040,Gilberto Nascimento Silva,,,http://www.camara.gov.br/internet/deputado/bandep/74270.jpg,"Deputado Federal, 2003-2007, SP, PSB. Dt. Posse: 01/02/2003; Deputado Federal, 2015-2019, SP, PSC. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=111040&tipo=0,GILBERTO NASCIMENTO,PSC,SP,55
114481,José Nazareno Cardeal Fonteles,,,http://www.camara.gov.br/internet/deputado/bandep/74491.jpg,"Deputado Federal, 2003-2007, PI, PT. Dt. Posse: 05/08/2003; Deputado Federal, 2007-2011, PI, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PI, PT. Dt. Posse: 03/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=114481&tipo=0,NAZARENO FONTELES,PT,PI,54
119138,Maria Gorete Pereira,,,http://www.camara.gov.br/internet/deputado/bandep/129618.jpg,"Deputada Federal, 2003-2007, CE, PL. Dt. Posse: 21/06/2004; Deputada Federal, 2007-2011, CE, PL. Dt. Posse: 01/02/2007; Deputada Federal, 2011-2015, CE, PR. Dt. Posse: 01/02/2011; Deputada Federal, 2015-2019, CE, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=119138&tipo=0,GORETE PEREIRA,PR,CE,55
119138,Maria Gorete Pereira,,,http://www.camara.gov.br/internet/deputado/bandep/129618.jpg,"Deputada Federal, 2003-2007, CE, PL. Dt. Posse: 21/06/2004; Deputada Federal, 2007-2011, CE, PL. Dt. Posse: 01/02/2007; Deputada Federal, 2011-2015, CE, PR. Dt. Posse: 01/02/2011; Deputada Federal, 2015-2019, CE, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=119138&tipo=0,GORETE PEREIRA,PR,CE,54
122933,Hugo Napoleão do Rego Neto,,,http://www.camara.gov.br/internet/deputado/bandep/160974.jpg,"Deputado Federal, 1975-1979, PI, ARENA. Dt. Posse: 01/02/1975; Deputado Federal, 1979-1983, PI, ARENA. Dt. Posse: 01/02/1979; Deputado Federal, 2011-2015, PI, DEM. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=122933&tipo=0,HUGO NAPOLEÃO,PSD,PI,54
123048,Esperidião Amin Helou Filho,,,http://www.camara.gov.br/internet/deputado/bandep/160649.jpg,"Deputado Federal, 1979-1983, SC, ARENA. Dt. Posse: 01/02/1979; Deputado Federal, 2011-2015, SC, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SC, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=123048&tipo=0,ESPERIDIÃO AMIN,PP,SC,55
123048,Esperidião Amin Helou Filho,,,http://www.camara.gov.br/internet/deputado/bandep/160649.jpg,"Deputado Federal, 1979-1983, SC, ARENA. Dt. Posse: 01/02/1979; Deputado Federal, 2011-2015, SC, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SC, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=123048&tipo=0,ESPERIDIÃO AMIN,PP,SC,54
123170,Jarbas de Andrade Vasconcelos,,,http://www.camara.gov.br/internet/deputado/bandep/131943.jpg,"Deputado Federal, 1975-1979, PE, MDB. Dt. Posse: 01/02/1975; Deputado Federal, 1/2/1983-31/12/1985, PE, PMDB. Dt. Posse: 01/02/1983; Deputado Federal, 2015-2019, PE, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=123170&tipo=0,JARBAS VASCONCELOS,PMDB,PE,55
123193,José Alberto Fogaça de Medeiros,,,http://www.camara.gov.br/internet/deputado/bandep/131966.jpg,"Deputado Federal, 1983-1987, RS, PMDB. Dt. Posse: 01/02/1983; Deputado Federal, 2015-2019, RS, PMDB. Dt. Posse: 12/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=123193&tipo=0,JOSÉ FOGAÇA,PMDB,RS,55
123284,Paulo Salim Maluf,,,http://www.camara.gov.br/internet/deputado/bandep/132056.jpg,"Deputado Federal, 1983-1987, SP, PDS. Dt. Posse: 01/02/1983; Deputado Federal, 2007-2011, SP, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=123284&tipo=0,PAULO MALUF,PP,SP,55
123284,Paulo Salim Maluf,,,http://www.camara.gov.br/internet/deputado/bandep/132056.jpg,"Deputado Federal, 1983-1987, SP, PDS. Dt. Posse: 01/02/1983; Deputado Federal, 2007-2011, SP, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=123284&tipo=0,PAULO MALUF,PP,SP,54
139354,Marco Aurélio Spall Maia,,,http://www.camara.gov.br/internet/deputado/bandep/133373.jpg,"Deputado Federal, 2005-2007, RS, PT. Dt. Posse: 03/01/2005; Deputado Federal, 2007-2011, RS, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RS, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=139354&tipo=0,MARCO MAIA,PT,RS,55
