id,name,surname,term,source,image,email,facebook,twitter,identifier__openpolis
332912,SAVINO Elvira,SAVINO,18,https://politici.openpolis.it/politico/elvira-savino/332912,https://politici.openpolis.it/politician/picture?content_id=332912,savino_e@camera.it,https://www.facebook.com/elvira.savino.5?fref=ts,https://twitter.com/#!/elvirasavino,332912
332920,SISTO Francesco Paolo,SISTO,18,https://politici.openpolis.it/politico/francesco-paolo-sisto/332920,https://politici.openpolis.it/politician/picture?content_id=332920,sisto_f@camera.it,https://www.facebook.com/francescopaolo.sisto?fref=ts,https://twitter.com/#!/f_p_sIsto,332920
332944,VERINI Walter,VERINI,18,https://politici.openpolis.it/politico/walter-verini/332944,https://politici.openpolis.it/politician/picture?content_id=332944,verini_w@camera.it,"","",332944
332950,VOLPI Raffaele,VOLPI,18,https://politici.openpolis.it/politico/raffaele-volpi/332950,https://politici.openpolis.it/politician/picture?content_id=332950,volpi_r@camera.it,https://www.facebook.com/raffaele.volpi.75?fref=ts,https://twitter.com/#!/raffaele_volpi,332950
333001,BOLDI Rossana Lidia,BOLDI,18,https://politici.openpolis.it/politico/rossana-lidia-boldi/333001,https://politici.openpolis.it/politician/picture?content_id=333001,boldi_r@camera.it,"","",333001
333038,CECCANTI Stefano,CECCANTI,18,https://politici.openpolis.it/politico/stefano-ceccanti/333038,https://politici.openpolis.it/politician/picture?content_id=333038,ceccanti_s@camera.it,"",https://twitter.com/#!/StefanoCeccanti,333038
333103,FASANO Vincenzo,FASANO,18,https://politici.openpolis.it/politico/vincenzo-fasano/333103,https://politici.openpolis.it/politician/picture?content_id=333103,fasano_v@camera.it,https://www.facebook.com/Vincenzo-Fasano-Senatore-della-Repubblica-Italiana-detto-Enzo-170701676278225/,"",333103
333276,SARRO Carlo,SARRO,18,https://politici.openpolis.it/politico/carlo-sarro/333276,https://politici.openpolis.it/politician/picture?content_id=333276,sarro_c@camera.it,"","",333276
334640,Giaccone Andrea,Giaccone,18,https://politici.openpolis.it/politico/andrea-giaccone/334640,https://politici.openpolis.it/politician/picture?content_id=334640,giaccone_a@camera.it,"","",334640
33842,D'ATTIS Mauro,D'ATTIS,18,https://politici.openpolis.it/politico/mauro-dattis/33842,https://politici.openpolis.it/politician/picture?content_id=33842,mdattis@yahoo.it;dattis_m@camera.it,"","",33842
338938,Zoffili Eugenio,Zoffili,18,https://politici.openpolis.it/politico/eugenio-zoffili/338938,https://politici.openpolis.it/politician/picture?content_id=338938,zoffili_e@camera.it,"","",338938
341400,D'Eramo Luigi,D'Eramo,18,https://politici.openpolis.it/politico/luigi-deramo/341400,https://politici.openpolis.it/politician/picture?content_id=341400,deramo_l@camera.it,"",https://twitter.com/#!/Luigi_DEramo,341400
341814,Buratti Umberto,Buratti,18,https://politici.openpolis.it/politico/umberto-buratti/341814,"","","","",341814
343140,Osnato Marco,Osnato,18,https://politici.openpolis.it/politico/marco-osnato/343140,https://politici.openpolis.it/politician/picture?content_id=343140,osnato_m@camera.it,"",https://twitter.com/#!/MarcoOsnato,343140
345364,Caon Roberto,Caon,18,https://politici.openpolis.it/politico/roberto-caon/345364,https://politici.openpolis.it/politician/picture?content_id=345364,caon_r@camera.it,https://www.facebook.com/CaonRoberto?fref=ts,https://twitter.com/#!/RobertoCaonLN,345364
34758,MURA Romina,MURA,18,https://politici.openpolis.it/politico/romina-mura/34758,https://politici.openpolis.it/politician/picture?content_id=34758,mura_r@camera.it,https://www.facebook.com/romina.mura?fref=ts,https://twitter.com/#!/RominaMura,34758
349893,Montaruli Augusta,Montaruli,18,https://politici.openpolis.it/politico/augusta-montaruli/349893,https://politici.openpolis.it/politician/picture?content_id=349893,montaruli_a@camera.it,"",https://twitter.com/#!/augustamontarul,349893
352143,MASCHIO Ciro,MASCHIO,18,https://politici.openpolis.it/politico/ciro-maschio/352143,https://politici.openpolis.it/politician/picture?content_id=352143,ciro_maschio@consiglio.comune.verona.it;maschio_c@camera.it,"","",352143
352152,Fontana Lorenzo,Fontana,18,https://politici.openpolis.it/politico/lorenzo-fontana/352152,https://politici.openpolis.it/politician/picture?content_id=352152,fontana_l@camera.it,http://www.facebook.com/lorenzofontana.mep,https://twitter.com/#!/Fontana3Lorenzo,352152
356761,CALABRIA Annagrazia,CALABRIA,18,https://politici.openpolis.it/politico/annagrazia-calabria/356761,https://politici.openpolis.it/politician/picture?content_id=356761,calabria_a@camera.it,https://www.facebook.com/annagraziacostanza.calabria,https://twitter.com/#!/AngieCalabria,356761
357872,mollicone Federico,mollicone,18,https://politici.openpolis.it/politico/federico-mollicone/357872,https://politici.openpolis.it/politician/picture?content_id=357872,mollicone_f@camera.it,"",https://twitter.com/#!/fmollicone,357872
364349,Prestipino Patrizia,Prestipino,18,https://politici.openpolis.it/politico/patrizia-prestipino/364349,https://politici.openpolis.it/politician/picture?content_id=364349,prestipino_p@camera.it,"",https://twitter.com/#!/patriziaprestip,364349
389508,Serracchiani Debora,Serracchiani,18,https://politici.openpolis.it/politico/debora-serracchiani/389508,https://politici.openpolis.it/politician/picture?content_id=389508,debora.serracchiani@europarl.europa.eu;serracchiani_d@camera.it,http://www.facebook.com/serracchiani,https://twitter.com/#!/serracchiani,389508
393,FASSINO Piero,FASSINO,18,https://politici.openpolis.it/politico/piero-fassino/393,https://politici.openpolis.it/politician/picture?content_id=393,fassino_p@camera.it,"",https://twitter.com/#!/pierofassino,393
394476,Cattaneo Alessandro,Cattaneo,18,https://politici.openpolis.it/politico/alessandro-cattaneo/394476,https://politici.openpolis.it/politician/picture?content_id=394476,sindaco@comune.pv.it;cattaneo_a@camera.it,"",https://twitter.com/#!/aleSindaco,394476
395226,Turri Roberto,Turri,18,https://politici.openpolis.it/politico/roberto-turri/395226,https://politici.openpolis.it/politician/picture?content_id=395226,turri_r@camera.it,"","",395226
395311,Covolo Silvia,Covolo,18,https://politici.openpolis.it/politico/silvia-covolo/395311,https://politici.openpolis.it/politician/picture?content_id=395311,covolo_s@camera.it,"","",395311
395516,Fantuz Marica,Fantuz,18,https://politici.openpolis.it/politico/marica-fantuz/395516,https://politici.openpolis.it/politician/picture?content_id=395516,fantuz_m@camera.it,"","",395516
396487,Ciampi Lucia,Ciampi,18,https://politici.openpolis.it/politico/lucia-ciampi/396487,https://politici.openpolis.it/politician/picture?content_id=396487,ciampi_l@camera.it,"","",396487
398094,D'alessandro Camillo,D'alessandro,18,https://politici.openpolis.it/politico/camillo-dalessandro/398094,https://politici.openpolis.it/politician/picture?content_id=398094,dalessandro_c@camera.it,"","",398094
401,FIANO Emanuele,FIANO,18,https://politici.openpolis.it/politico/emanuele-fiano/401,https://politici.openpolis.it/politician/picture?content_id=401,fiano_e@camera.it,http://www.facebook.com/emanuele.fiano?ref=ts,https://twitter.com/#!/emanuelefiano,401
403141,Sozzani Diego,Sozzani,18,https://politici.openpolis.it/politico/diego-sozzani/403141,https://politici.openpolis.it/politician/picture?content_id=403141,sozzani_d@camera.it,"","",403141
403157,Tombolato Giovanni Battista,Tombolato,18,https://politici.openpolis.it/politico/giovanni-battista-tombolato/403157,https://politici.openpolis.it/politician/picture?content_id=403157,tombolato_g@camera.it,"","",403157
405184,Vallotto Sergio,Vallotto,18,https://politici.openpolis.it/politico/sergio-vallotto/405184,https://politici.openpolis.it/politician/picture?content_id=405184,vallotto_s@camera.it,"","",405184
412611,Occhionero Giuseppina,Occhionero,18,https://politici.openpolis.it/politico/giuseppina-occhionero/412611,https://politici.openpolis.it/politician/picture?content_id=412611,occhionero_g@camera.it,"","",412611
415851,Invernizzi Cristian,Invernizzi,18,https://politici.openpolis.it/politico/cristian-invernizzi/415851,https://politici.openpolis.it/politician/picture?content_id=415851,invernizzi_c@camera.it,https://www.facebook.com/cristian.invernizzi.33?fref=ts,https://twitter.com/#!/cristianinve,415851
417,FONTANA Gregorio,FONTANA,18,https://politici.openpolis.it/politico/gregorio-fontana/417,https://politici.openpolis.it/politician/picture?content_id=417,fontana_g@camera.it,https://www.facebook.com/pages/On-GREGORIO-FONTANA/88280251816?fref=ts,https://twitter.com/#!/Greg_Fontana,417
420460,Liuni Marzio,Liuni,18,https://politici.openpolis.it/politico/marzio-liuni/420460,https://politici.openpolis.it/politician/picture?content_id=420460,liuni_m@camera.it,"","",420460
421,FOTI Tommaso,FOTI,18,https://politici.openpolis.it/politico/tommaso-foti/421,https://politici.openpolis.it/politician/picture?content_id=421,foti_t@camera.it,"","",421
423,FRANCESCHINI Dario,FRANCESCHINI,18,https://politici.openpolis.it/politico/dario-franceschini/423,https://politici.openpolis.it/politician/picture?content_id=423,franceschini_d@camera.it,http://www.facebook.com/paginaDarioFranceschini,https://twitter.com/#!/dariofrance,423
424807,Bisa Ingrid,Bisa,18,https://politici.openpolis.it/politico/ingrid-bisa/424807,https://politici.openpolis.it/politician/picture?content_id=424807,bisa_i@camera.it,"","",424807
426,FRASSINETTI Paola,FRASSINETTI,18,https://politici.openpolis.it/politico/paola-frassinetti/426,https://politici.openpolis.it/politician/picture?content_id=426,frassinetti_p@camera.it,http://www.facebook.com/on.Paola.Frassinetti,https://twitter.com/#!/FrassinettiP,426
428434,Golinelli Guglielmo,Golinelli,18,https://politici.openpolis.it/politico/guglielmo-golinelli/428434,https://politici.openpolis.it/politician/picture?content_id=428434,golinelli_g@camera.it,"","",428434
429177,Di Maio Marco,Di Maio,18,https://politici.openpolis.it/politico/marco-di-maio/429177,https://politici.openpolis.it/politician/picture?content_id=429177,comunicazione@marcodimaio.info;dimaio_marco@camera.it,https://www.facebook.com/marcodimaio2013,https://twitter.com/#!/marcodimaio,429177
431,FUGATTI Maurizio,FUGATTI,18,https://politici.openpolis.it/politico/maurizio-fugatti/431,https://politici.openpolis.it/politician/picture?content_id=431,fugatti_m@camera.it,"",https://twitter.com/#!/MaurizioFugatti,431
437762,Bonomo Francesca,Bonomo,18,https://politici.openpolis.it/politico/francesca-bonomo/437762,https://politici.openpolis.it/politician/picture?content_id=437762,bonomo_f@camera.it,https://www.facebook.com/pages/Francesca-Bonomo/484180591677850?fref=ts,https://twitter.com/#!/FraBonomo,437762
440799,Ciaburro Monica,Ciaburro,18,https://politici.openpolis.it/politico/monica-ciaburro/440799,https://politici.openpolis.it/politician/picture?content_id=440799,ciaburro_m@camera.it,"","",440799
4414,LEPRI Stefano,LEPRI,18,https://politici.openpolis.it/politico/stefano-lepri/4414,https://politici.openpolis.it/politician/picture?content_id=4414,lepri_s@camera.it,https://www.facebook.com/stefano.lepri.35?fref=ts,https://twitter.com/#!/stefanolepri,4414
442,GARAVAGLIA Massimo,GARAVAGLIA,18,https://politici.openpolis.it/politico/massimo-garavaglia/442,https://politici.openpolis.it/politician/picture?content_id=442,garavaglia_m@camera.it,"",https://twitter.com/#!/massimogara,442
442436,Gava Vannia,Gava,18,https://politici.openpolis.it/politico/vannia-gava/442436,https://politici.openpolis.it/politician/picture?content_id=442436,gava_v@camera.it;segreteria.gava@minambiente.it,"","",442436
443793,Ribolla Alberto,Ribolla,18,https://politici.openpolis.it/politico/alberto-ribolla/443793,https://politici.openpolis.it/politician/picture?content_id=443793,ribolla_a@camera.it,"","",443793
4459,GARIGLIO Davide,GARIGLIO,18,https://politici.openpolis.it/politico/davide-gariglio/4459,https://politici.openpolis.it/politician/picture?content_id=4459,gariglio_d@camera.it,"",https://twitter.com/#!/DavideGariglio,4459
447,GELMINI Mariastella,GELMINI,18,https://politici.openpolis.it/politico/mariastella-gelmini/447,https://politici.openpolis.it/politician/picture?content_id=447,gelmini_m@camera.it,http://www.facebook.com/MariastellaGelmini,https://twitter.com/#!/msgelmini,447
449,GENTILONI SILVERI Paolo,GENTILONI SILVERI,18,https://politici.openpolis.it/politico/paolo-gentiloni-silveri/449,https://politici.openpolis.it/politician/picture?content_id=449,gentiloni_p@camera.it,https://www.facebook.com/paologentiloni,https://twitter.com/#!/PaoloGentiloni,449
4511,BELOTTI Daniele,BELOTTI,18,https://politici.openpolis.it/politico/daniele-belotti/4511,https://politici.openpolis.it/politician/picture?content_id=4511,daniele.belotti@consiglio.regione.lombardia.it;belotti_d@camera.it,"","",4511
4521,COLUCCI Alessandro,COLUCCI,18,https://politici.openpolis.it/politico/alessandro-colucci/4521,https://politici.openpolis.it/politician/picture?content_id=4521,alessandro.colucci@consiglio.regione.lombardia.it;colucci_a@camera.it,"","",4521
452116,Bubisutti Aurelia,Bubisutti,18,https://politici.openpolis.it/politico/aurelia-bubisutti/452116,"","","","",452116
4523,CECCHETTI Fabrizio,CECCHETTI,18,https://politici.openpolis.it/politico/fabrizio-cecchetti/4523,https://politici.openpolis.it/politician/picture?content_id=4523,fabrizio.cecchetti@consiglio.regione.lombardia.it;cecchetti_f@camera.it,"",https://twitter.com/#!/FabriCecchetti,4523
453,GIACHETTI Roberto,GIACHETTI,18,https://politici.openpolis.it/politico/roberto-giachetti/453,https://politici.openpolis.it/politician/picture?content_id=453,giachetti_r@camera.it,http://www.facebook.com/pages/Roberto-Giachetti/183293561752066,https://twitter.com/#!/bobogiac,453
454,GIACOMELLI Antonello,GIACOMELLI,18,https://politici.openpolis.it/politico/antonello-giacomelli/454,https://politici.openpolis.it/politician/picture?content_id=454,giacomelli_a@camera.it,https://www.facebook.com/antonello.giacomelli?ref=ts&fref=ts,https://twitter.com/#!/Antonellogiac,454
4546,PIZZETTI Luciano,PIZZETTI,18,https://politici.openpolis.it/politico/luciano-pizzetti/4546,https://politici.openpolis.it/politician/picture?content_id=4546,pizzetti_l@camera.it,"","",4546
455,GIACOMONI Sestino,GIACOMONI,18,https://politici.openpolis.it/politico/sestino-giacomoni/455,https://politici.openpolis.it/politician/picture?content_id=455,giacomoni_s@camera.it,"","",455
460,GIORGETTI Giancarlo,GIORGETTI,18,https://politici.openpolis.it/politico/giancarlo-giorgetti/460,https://politici.openpolis.it/politician/picture?content_id=460,giorgetti_g@camera.it,"","",460
4616,MANZATO Franco,MANZATO,18,https://politici.openpolis.it/politico/franco-manzato/4616,https://politici.openpolis.it/politician/picture?content_id=4616,franco.manzato@consiglioveneto.it;manzato_f@camera.it;sottosegretario.manzato@politicheagricole.it,"","",4616
4618,BOND Dario,BOND,18,https://politici.openpolis.it/politico/dario-bond/4618,https://politici.openpolis.it/politician/picture?content_id=4618,bond_d@camera.it,"","",4618
4620,CORTELAZZO Piergiorgio,CORTELAZZO,18,https://politici.openpolis.it/politico/piergiorgio-cortelazzo/4620,https://politici.openpolis.it/politician/picture?content_id=4620,cortelazzo_p@camera.it,"","",4620
464557,Delmastro Delle Vedove Andrea,Delmastro Delle Vedove,18,https://politici.openpolis.it/politico/andrea-delmastro-delle-vedove/464557,https://politici.openpolis.it/politician/picture?content_id=464557,delmastro_a@camera.it,"","",464557
473,GRIMOLDI Paolo,GRIMOLDI,18,https://politici.openpolis.it/politico/paolo-grimoldi/473,https://politici.openpolis.it/politician/picture?content_id=473,pgrimoldi@leganord.org;grimoldi_p@camera.it,https://www.facebook.com/paolo.grimolditri?fref=ts,https://twitter.com/#!/GrimoldiPaolo,473
473818,Zanichelli Davide,Zanichelli,18,https://politici.openpolis.it/politico/davide-zanichelli/473818,https://politici.openpolis.it/politician/picture?content_id=473818,zanichelli_d@camera.it,"","",473818
474075,Vinci Gianluca,Vinci,18,https://politici.openpolis.it/politico/gianluca-vinci/474075,https://politici.openpolis.it/politician/picture?content_id=474075,vinci_g@camera.it,"","",474075
475647,Fregolent Silvia,Fregolent,18,https://politici.openpolis.it/politico/silvia-fregolent/475647,https://politici.openpolis.it/politician/picture?content_id=475647,fregolent_s@camera.it,https://www.facebook.com/silvia.fregolent?fref=ts,https://twitter.com/#!/SilviaFregolent,475647
475659,Porchietto Claudia,Porchietto,18,https://politici.openpolis.it/politico/claudia-porchietto/475659,https://politici.openpolis.it/politician/picture?content_id=475659,porchietto_c@camera.it,http://www.facebook.com/claudia.porchietto?sk=wall,https://twitter.com/#!/ClaudiaPorchiet,475659
481235,Prisco Emanuele,Prisco,18,https://politici.openpolis.it/politico/emanuele-prisco/481235,https://politici.openpolis.it/politician/picture?content_id=481235,prisco_e@camera.it,"","",481235
481664,Gadda Maria Chiara,Gadda,18,https://politici.openpolis.it/politico/maria-chiara-gadda/481664,https://politici.openpolis.it/politician/picture?content_id=481664,gadda_m@camera.it,https://www.facebook.com/maria.c.gadda?fref=ts,https://twitter.com/#!/McGadda,481664
4842,CENNI Susanna,CENNI,18,https://politici.openpolis.it/politico/susanna-cenni/4842,https://politici.openpolis.it/politician/picture?content_id=4842,cenni_s@camera.it,https://www.facebook.com/susanna.cenni?fref=ts,https://twitter.com/#!/susannacenni,4842
4869,NEVI Raffaele,NEVI,18,https://politici.openpolis.it/politico/raffaele-nevi/4869,https://politici.openpolis.it/politician/picture?content_id=4869,nevi_r@camera.it,"","",4869
491309,Lorenzoni Eva,Lorenzoni,18,https://politici.openpolis.it/politico/eva-lorenzoni/491309,https://politici.openpolis.it/politician/picture?content_id=491309,lorenzoni_e@camera.it,"","",491309
493895,Gemmato Marcello,Gemmato,18,https://politici.openpolis.it/politico/marcello-gemmato/493895,https://politici.openpolis.it/politician/picture?content_id=493895,gemmato_m@camera.it,https://www.facebook.com/pages/MARCELLO-GEMMATO/96844400700,https://twitter.com/#!/marcellogemmato,493895
494771,POLVERINI Renata,POLVERINI,18,https://politici.openpolis.it/politico/renata-polverini/494771,https://politici.openpolis.it/politician/picture?content_id=494771,polverini_r@camera.it,http://www.facebook.com/pages/Renata-Polverini/427554730643,https://twitter.com/#!/renatapolverini,494771
494864,FICO Roberto,FICO,18,https://politici.openpolis.it/politico/roberto-fico/494864,https://politici.openpolis.it/politician/picture?content_id=494864,ninursag@alice.it;roberto.fico@camera.it,https://www.facebook.com/roberto.fico.5?fref=ts,https://twitter.com/#!/Roberto_Fico,494864
494873,GALLINELLA Filippo,GALLINELLA,18,https://politici.openpolis.it/politico/filippo-gallinella/494873,https://politici.openpolis.it/politician/picture?content_id=494873,gallinella_f@camera.it,https://www.facebook.com/filippoa.gallinella.M5S,https://twitter.com/#!/Gallinella_F,494873
495159,Pedrazzini Claudio,Pedrazzini,18,https://politici.openpolis.it/politico/claudio-pedrazzini/495159,https://politici.openpolis.it/politician/picture?content_id=495159,pedrazzini_c@camera.it,https://www.facebook.com/Claudio-Pedrazzini-190414594375213/?fref=ts,https://twitter.com/pedrazzini_,495159
497147,Silli Giorgio,Silli,18,https://politici.openpolis.it/politico/giorgio-silli/497147,https://politici.openpolis.it/politician/picture?content_id=497147,silli_g@camera.it,"",https://twitter.com/#!/IlSilliDiPrato,497147
497527,Lazzarini Arianna,Lazzarini,18,https://politici.openpolis.it/politico/arianna-lazzarini/497527,https://politici.openpolis.it/politician/picture?content_id=497527,lazzarini_a@camera.it,"","",497527
497584,Zardini Diego,Zardini,18,https://politici.openpolis.it/politico/diego-zardini/497584,https://politici.openpolis.it/politician/picture?content_id=497584,diegozardini@provincia.vr.it;diegozardini@hotmail.com;zardini_d@camera.it,https://www.facebook.com/diego.zardini,https://twitter.com/#!/DiegoZardini,497584
498109,COLLA Jari,COLLA,18,https://politici.openpolis.it/politico/jari-colla/498109,https://politici.openpolis.it/politician/picture?content_id=498109,jari.colla@consiglio.regione.lombardia.it;colla_j@camera.it,"","",498109
498127,MARTINA Maurizio,MARTINA,18,https://politici.openpolis.it/politico/maurizio-martina/498127,https://politici.openpolis.it/politician/picture?content_id=498127,maurizio.martina@consiglio.regione.lombardia.it;martina_m@camera.it,"",https://twitter.com/#!/maumartina,498127
498320,MOLINARI Riccardo,MOLINARI,18,https://politici.openpolis.it/politico/riccardo-molinari/498320,https://politici.openpolis.it/politician/picture?content_id=498320,molinari_r@camera.it,/www.facebook.com/molinari.leganord,https://twitter.com/#!/r_molinari_83,498320
498902,FRATOIANNI Nicola,FRATOIANNI,18,https://politici.openpolis.it/politico/nicola-fratoianni/498902,https://politici.openpolis.it/politician/picture?content_id=498902,fratoianni_n@camera.it,https://www.facebook.com/pages/Nicola-Fratoianni/116181541819083?fref=ts,https://twitter.com/#!/NFratoianni,498902
499510,MUGNAI Stefano,MUGNAI,18,https://politici.openpolis.it/politico/stefano-mugnai/499510,https://politici.openpolis.it/politician/picture?content_id=499510,mugnai_s@camera.it,"","",499510
499559,DEL BASSO DE CARO Umberto,DEL BASSO DE CARO,18,https://politici.openpolis.it/politico/umberto-del-basso-de-caro/499559,https://politici.openpolis.it/politician/picture?content_id=499559,delbasso_u@camera.it,https://www.facebook.com/pages/Umberto-Del-Basso-De-Caro/196901573767500?fref=ts,http://www.delbassodecaro.it/hello-twitter/?fb_source=pubv1,499559
500972,Benvenuto Alessandro,Benvenuto,18,https://politici.openpolis.it/politico/alessandro-benvenuto/500972,https://politici.openpolis.it/politician/picture?content_id=500972,benvenuto_a@camera.it,"","",500972
5012,SIBILIA Cosimo,SIBILIA,18,https://politici.openpolis.it/politico/cosimo-sibilia/5012,https://politici.openpolis.it/politician/picture?content_id=5012,sibilia_cosimo@camera.it,"","",5012
504479,Morgoni Mario,Morgoni,18,https://politici.openpolis.it/politico/mario-morgoni/504479,https://politici.openpolis.it/politician/picture?content_id=504479,morgoni_m@camera.it,https://www.facebook.com/Senatore-Mario-Morgoni-525898320765111/,https://twitter.com/#!/mariomorgoni,504479
505637,Morelli Alessandro,Morelli,18,https://politici.openpolis.it/politico/alessandro-morelli/505637,https://politici.openpolis.it/politician/picture?content_id=505637,morelli_a@camera.it,"","",505637
510,LO MONTE Carmelo,LO MONTE,18,https://politici.openpolis.it/politico/carmelo-lo-monte/510,https://politici.openpolis.it/politician/picture?content_id=510,lomonte_c@camera.it,"","",510
512273,Cestari Emanuele,Cestari,18,https://politici.openpolis.it/politico/emanuele-cestari/512273,https://politici.openpolis.it/politician/picture?content_id=512273,cestari_e@camera.it,"","",512273
5133,DE FILIPPO Vito,DE FILIPPO,18,https://politici.openpolis.it/politico/vito-de-filippo/5133,https://politici.openpolis.it/politician/picture?content_id=5133,defilippo_v@camera.it,"",https://twitter.com/#!/vitodefilippo,5133
517174,Berlinghieri Marina,Berlinghieri,18,https://politici.openpolis.it/politico/marina-berlinghieri/517174,https://politici.openpolis.it/politician/picture?content_id=517174,berlinghieri_m@camera.it;marinadesso@gmail.com,https://www.facebook.com/marinainparlamento?fref=ts,https://twitter.com/#!/M_Berlinghieri,517174
520669,Cattoi Vanessa,Cattoi,18,https://politici.openpolis.it/politico/vanessa-cattoi/520669,https://politici.openpolis.it/politician/picture?content_id=520669,cattoi_v@camera.it,"","",520669
523,LUPI Maurizio Enzo,LUPI,18,https://politici.openpolis.it/politico/maurizio-enzo-lupi/523,https://politici.openpolis.it/politician/picture?content_id=523,lupi_m@camera.it,https://www.facebook.com/mauriziolupi.it,https://twitter.com/#!/Maurizio_Lupi,523
531195,Conte Federico,Conte,18,https://politici.openpolis.it/politico/federico-conte/531195,https://politici.openpolis.it/politician/picture?content_id=531195,conte_f@camera.it,"","",531195
546378,Valbusa Vania,Valbusa,18,https://politici.openpolis.it/politico/vania-valbusa/546378,https://politici.openpolis.it/politician/picture?content_id=546378,valbusa_v@camera.it,"","",546378
549877,Guidesi Guido,Guidesi,18,https://politici.openpolis.it/politico/guido-guidesi/549877,https://politici.openpolis.it/politician/picture?content_id=549877,guidesi_g@camera.it,https://www.facebook.com/guido.guidesi?fref=ts,https://twitter.com/#!/GuidoGuidesi,549877
556,MELONI Giorgia,MELONI,18,https://politici.openpolis.it/politico/giorgia-meloni/556,https://politici.openpolis.it/politician/picture?content_id=556,meloni_g@camera.it,https://www.facebook.com/giorgiameloni.paginaufficiale,https://twitter.com/#!/GiorgiaMeloni,556
557459,Bazoli Alfredo,Bazoli,18,https://politici.openpolis.it/politico/alfredo-bazoli/557459,https://politici.openpolis.it/politician/picture?content_id=557459,bazoli_a@camera.it,http://www.facebook.com/alfredo.bazoli,https://twitter.com/#!/alfredobazoli,557459
566,MIGLIORE Gennaro,MIGLIORE,18,https://politici.openpolis.it/politico/gennaro-migliore/566,https://politici.openpolis.it/politician/picture?content_id=566,migliore_g@camera.it,http://www.facebook.com/pages/Gennaro-Migliore/11684591790;https://www.facebook.com/gennaro.migliore?fref=ts,https://twitter.com/#!/gennaromigliore/,566
569,MILANATO Lorena,MILANATO,18,https://politici.openpolis.it/politico/lorena-milanato/569,https://politici.openpolis.it/politician/picture?content_id=569,milanato_l@camera.it,"","",569
572,MINNITI Marco,MINNITI,18,https://politici.openpolis.it/politico/marco-minniti/572,https://politici.openpolis.it/politician/picture?content_id=572,minniti_d@camera.it,"","",572
572897,Rizzo Nervo Luca,Rizzo Nervo,18,https://politici.openpolis.it/politico/luca-rizzo-nervo/572897,https://politici.openpolis.it/politician/picture?content_id=572897,rizzonervo_l@camera.it,"","",572897
586954,TOMASI Maura,TOMASI,18,https://politici.openpolis.it/politico/maura-tomasi/586954,https://politici.openpolis.it/politician/picture?content_id=586954,tomasi_m@camera.it,"","",586954
588061,MURELLI Elena,MURELLI,18,https://politici.openpolis.it/politico/elena-murelli/588061,https://politici.openpolis.it/politician/picture?content_id=588061,murelli_e@camera.it,"","",588061
589282,PRETTO Erik Umberto,PRETTO,18,https://politici.openpolis.it/politico/erik-umberto-pretto/589282,https://politici.openpolis.it/politician/picture?content_id=589282,pretto_e@camera.it,"","",589282
589732,Acquaroli Francesco,Acquaroli,18,https://politici.openpolis.it/politico/francesco-acquaroli/589732,https://politici.openpolis.it/politician/picture?content_id=589732,acquaroli_f@camera.it,"","",589732
597,NAPOLI Osvaldo,NAPOLI,18,https://politici.openpolis.it/politico/osvaldo-napoli/597,https://politici.openpolis.it/politician/picture?content_id=597,napoli_o@camera.it,"","",597
607738,BASINI Giuseppe,BASINI,18,https://politici.openpolis.it/politico/giuseppe-basini/607738,https://politici.openpolis.it/politician/picture?content_id=607738,basini_g@camera.it,"","",607738
609,ORLANDO Andrea,ORLANDO,18,https://politici.openpolis.it/politico/andrea-orlando/609,https://politici.openpolis.it/politician/picture?content_id=609,orlando_a@camera.it,http://www.facebook.com/andrea.orlando.963,https://twitter.com/#!/AndreaOrlandosp,609
614,PALMIERI Antonio,PALMIERI,18,https://politici.openpolis.it/politico/antonio-palmieri/614,https://politici.openpolis.it/politician/picture?content_id=614,palmieri_a@camera.it,"",https://twitter.com/#!/antoniopalmieri,614
6429,DE MARIA Andrea,DE MARIA,18,https://politici.openpolis.it/politico/andrea-de-maria/6429,https://politici.openpolis.it/politician/picture?content_id=6429,demaria_a@camera.it,https://www.facebook.com/andrea.demaria?fref=ts,https://twitter.com/#!/andreademaria_,6429
644,PICCHI Guglielmo,PICCHI,18,https://politici.openpolis.it/politico/guglielmo-picchi/644,https://politici.openpolis.it/politician/picture?content_id=644,picchi_g@camera.it,https://www.facebook.com/guglielmo.picchi?fref=ts,https://twitter.com/#!/guglielmopicchi,644
651983,OLGIATI Riccardo,OLGIATI,18,https://politici.openpolis.it/politico/riccardo-olgiati/651983,https://politici.openpolis.it/politician/picture?content_id=651983,olgiati_r@camera.it,"","",651983
652484,MANIERO Alvise,MANIERO,18,https://politici.openpolis.it/politico/alvise-maniero/652484,https://politici.openpolis.it/politician/picture?content_id=652484,maniero_a@camera.it,"","",652484
656,POLLASTRINI Barbara,POLLASTRINI,18,https://politici.openpolis.it/politico/barbara-pollastrini/656,https://politici.openpolis.it/politician/picture?content_id=656,pollastrini_b@camera.it,"","",656
662,PRESTIGIACOMO Stefania,PRESTIGIACOMO,18,https://politici.openpolis.it/politico/stefania-prestigiacomo/662,https://politici.openpolis.it/politician/picture?content_id=662,prestigiacomo_s@camera.it,"",https://twitter.com/#!/stefprest,662
663039,ANDREUZZA Giorgia,ANDREUZZA,18,https://politici.openpolis.it/politico/giorgia-andreuzza/663039,https://politici.openpolis.it/politician/picture?content_id=663039,andreuzza_g@camera.it,"","",663039
