id,name,area,img,faction,gender,source,twitter,facebook,term
214,María Cristina Kronfle Gómez,Guayas,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-214-1394719707.png?itok=brguX5bY,PSC / Madera de Guerrero,female,http://www.asambleanacional.gob.ec/es/blogs/mariacristinakronfle,http://twitter.com/@mckronfle,https://www.facebook.com/pages/MAR%C3%8DA-Cristina-Kronfle-G%C3%93MEZ/600354993324347?fref=ts,2013
255,Mariana del Rocío Albán Torres,Cotopaxi,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-255-1394720192.png?itok=RRiMRnJ2,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/marianaalban,http://twitter.com/@RocioAlbanT,https://www.facebook.com/rocio.albantorres,2013
218,Mariangel Muñoz Vicuña,Azuay,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-218-1446052282.png?itok=ASZ3rfEA,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/mariangelmunoz,http://twitter.com/@MariangelMuoz,https://www.facebook.com/mariangel.munozvicuna?fref=ts,2013
196,Juana Marisol Peñafiel Montesdeoca,Imbabura,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-196-1394117217.png?itok=GeOskLgC,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/marisolpenafiel,http://twitter.com/@MARISOLPENAFIEL,https://www.facebook.com/marisol.penafiel?fref=ts,2013
219,Anny Marllely Vásconez Arteaga,Asambleísta Nacional,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-219-1445983651.png?itok=VNRmpRxO,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/marllelyvasconez,http://twitter.com/@MarllelyPais35,https://www.facebook.com/MarllelyVasconezArteaga,2013
220,Mary Nesbith Verduga Cedeño,Santo Domingo de los Tsáchilas,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-220-1445982946.png?itok=MQ0I1E8V,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/maryverduga,http://twitter.com/@mary_verduga,https://www.facebook.com/maryverdugacedeno,2013
223,Mauro Edmundo Andino Reinoso,Chimborazo,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-223-1394200196.png?itok=zNVFYEZi,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/mauroandino,http://twitter.com/@mauroandinor,https://www.facebook.com/MauroAndinoR?fref=ts,2013
224,Miguel Ángel Carvajal Aguirre,Asambleísta Nacional,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-224-1445980757.png?itok=l57KgiS5,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/miguelcarvajal,http://twitter.com/@MCarvajal_A,https://www.facebook.com/miguel.carvajalaguirre?fref=ts,2013
225,Miguel Ángel Moreta Panchez,Santo Domingo de los Tsáchilas,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-225-1394804465.png?itok=XmmD26yM,Movimiento CREO,male,http://www.asambleanacional.gob.ec/es/blogs/miguelmoreta,http://twitter.com/@miguelamoreta,https://www.facebook.com/asambelistamoreta?fref=ts395,2013
1216,Milton Rodrigo Gualán Japa,Zamora Chinchipe,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-1216-1445960527.png?itok=-yitu8TM,Pachakutik,male,http://www.asambleanacional.gob.ec/es/blogs/miltongualan,http://twitter.com/@miltong15,,2013
226,Miryam Catarina González Serrano,Loja,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-226-1446052809.png?itok=f20QRQtA,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/miryamgonzalez,http://twitter.com/@Miryamoficial,https://www.facebook.com/miryam.gonzalez.714,2013
227,Moisés Fernando Tacle Galárraga,Guayas,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-227-1394804787.png?itok=HC3H4dbi,PSC / Madera de Guerrero,male,http://www.asambleanacional.gob.ec/es/blogs/moisestacle,http://twitter.com/@MoisesTacle,https://www.facebook.com/MoisesTacleEC?fref=ts,2013
15496,Mónica Cristina Brito Mendoza,Guayas,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-15496-1457992693.jpg?itok=FEiHGbLs,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/monicabrito,http://twitter.com/@monicabrito35,https://www.facebook.com/mayelbrito?fref=ts,2013
228,Montgómery Luis Sánchez Ordóñez,El Oro,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-228-1394805213.png?itok=XRv4yOxS,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/montgomerysanchez,http://twitter.com/@MongoAmigo,https://www.facebook.com/MongoAmigo?fref=ts,2013
231,Nicolás José Issa Wagner,Guayas,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-231-1394803104.png?itok=FEtIpW9Y,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/nicolasissa,http://twitter.com/@nicoissa,https://www.facebook.com/pages/Nicol%C3%A1s-Issa/373872789404803?fref=ts,2013
163,Noralma Elizabeth Zambrano Castro,Santa Elena,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-163-1394804727.png?itok=eDWWEaoM,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/noralmazambrano,http://twitter.com/@noralmazambrano,,2013
232,Octavio Xavier Enrique Villacreses Peña,Guayas,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-232-1394804608.png?itok=TpDZOwhr,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/octaviovillacreses,http://twitter.com/@ox_villacresesp,https://www.facebook.com/ovillacreses1?ref=ts&fref=ts,2013
275,Omar Juseph Juez Juez,Los Ríos,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-275-1394803089.png?itok=KPPSoXIi,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/omarjuez,http://twitter.com/@omarjuez,https://www.facebook.com/omar.juez.9?fref=ts,2013
241,Oscar Oswaldo Larriva Alvarado,Azuay,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-241-1394989278.png?itok=ETITOR9s,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/oscarlarriva,http://twitter.com/@OswaldoLarriva,https://www.facebook.com/OswaldoLarriva?fref=ts,2013
240,Oscar Alfonso Ledesma Zamora,Pastaza,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-240-1394803575.png?itok=WfdvcElA,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/oscarledesma,http://twitter.com/@osaleza8181,https://www.facebook.com/oscar.ledesmazamora?fref=ts,2013
242,Paco Fierro Oviedo,Chimborazo,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-242-1394227429.png?itok=KKZFqxRi,Sociedad Patriotica,male,http://www.asambleanacional.gob.ec/es/blogs/pacofierro,http://twitter.com/@PacoFierroPSP3,https://www.facebook.com/paco.fierrooviedo.5?fref=ts,2013
243,Evelyn Pamela Falconí Loqui,Los Ríos,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-243-1445896944.png?itok=Jl0UC9pn,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/pamelafalconi,http://twitter.com/@PameFalconi,https://www.facebook.com/PamelaFalconiLoqui?fref=ts,2013
245,Patricio Donoso Chiriboga,Asambleísta Nacional,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-245-1394989577.png?itok=MFLQHFQQ,Movimiento CREO,male,http://www.asambleanacional.gob.ec/es/blogs/patriciodonoso,http://twitter.com/@donoso2013,,2013
15292,Pavel Chica,Esmeraldas,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-15292-1432244422.jpg?itok=VpXmimKT,Movimiento CREO,male,http://www.asambleanacional.gob.ec/es/blogs/pavelchica,http://twitter.com/ChicaPavel,https://www.facebook.com/pages/Pavel-Chica-Arteaga/343520512516074?ref=hl,2013
246,Pepe Luis Acacho González,Morona Santiago,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-246-1394227163.png?itok=brHSt_3C,Pachakutik,male,http://www.asambleanacional.gob.ec/es/blogs/pepeacacho,http://twitter.com/@PepeAcacho,https://www.facebook.com/pepeluis.acacho?fref=ts,2013
302,Manuel Ramiro Aguilar Torres,Asambleísta Nacional,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-302-1445612769.jpg?itok=ZY4DzNJS,Independientes,male,http://www.asambleanacional.gob.ec/es/blogs/ramiroaguilar,http://twitter.com/@ramiroaguilart,https://www.facebook.com/pages/Ramiro-Aguilar-Asamble%C3%ADsta/1446539415583458,2013
289,Ramón Fortunato Terán Salcedo,Los Ríos,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-289-1394225782.png?itok=ZPGtfuIT,PSC / Madera de Guerrero,male,http://www.asambleanacional.gob.ec/es/blogs/ramonteran,,,2013
248,Raúl Eugenio Abad Vélez,Cañar,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-248-1445979325.png?itok=_ybyR8Gi,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/raulabad,http://twitter.com/@raulabadvelez,https://www.facebook.com/raul.abadvelez?fref=ts,2013
249,Raúl Vicente Auquilla Ortega,Loja,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-249-1445976838.png?itok=CtNIMPpj,Movimiento CREO,male,http://www.asambleanacional.gob.ec/es/blogs/raulauquilla,http://twitter.com/@RaulAuquillaO,https://www.facebook.com/pages/Raul-Auquilla/115409575293699?ref=ts&fref=ts,2013
292,Raúl Ignacio Tobar Nuñez,Sucumbíos,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-292-1445897443.png?itok=cbBZThie,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/raultobar,http://twitter.com/@Raulespais,https://www.facebook.com/raul.tobarnunez.1?fref=ts,2013
15395,René Caza,Pichincha,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-15395-1445982640.png?itok=LPSQpuV1,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/renecaza,http://twitter.com/@renecazat,http://www.facebook.com/asambleista.rene.caza,2013
183,Castulo René Yandún Pozo,Carchi,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-183-1394804337.png?itok=HNPs8IpD,Otros Movimientos,male,http://www.asambleanacional.gob.ec/es/blogs/reneyandun,http://twitter.com/@reneyandun ,https://www.facebook.com/rene.yandunp?ref=ts&fref=ts9,2013
194,José Ricardo Zambrano Arteaga,Manabí,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-194-1397489358.jpg?itok=nbGCB7FP,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/ricardozambrano,http://twitter.com/@ricardozampais,https://www.facebook.com/pages/Ricardo-Zambrano-Arteaga-Asamble%C3%ADsta/318836631579972?fref=ts,2013
251,Richard Oswaldo Calderón Saltos,Imbabura,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-251-1394802956.png?itok=gSwmR1Bc,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/richardcalderon,http://twitter.com/@RichardImbabura,https://www.facebook.com/richardimbabura?ref=ts&fref=ts,2013
252,Richard Wilson Farfán Aponte,Loja,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-252-1394803250.png?itok=BlDiTXUy,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/richardfarfan,http://twitter.com/@rwfarfan,https://www.facebook.com/richard.farfanaponte.5?fref=ts,2013
15307,Rita Matías,Santa Elena,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-15307-1445978143.png?itok=rw4jNije,Independientes,male,http://www.asambleanacional.gob.ec/es/blogs/ritamatias,,,2013
253,Roberth Mauricio Proaño Cifuentes,Pichincha,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-253-1394803316.png?itok=cC3zZG5w,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/roberthproano,http://twitter.com/@MauricioProanio,https://www.facebook.com/mauricio.proano.92?fref=ts,2013
254,Rocío del Carmen Valarezo Ordóñez,El Oro,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-254-1452297796.jpg?itok=vUuKbOz5,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/rociovalarezo,http://twitter.com/@Rocio_Valarezo,https://www.facebook.com/pages/Roc%C3%ADo-Valarezo/358981577506880,2013
256,Rosa Elvira Muñoz Avendaño,Chimborazo,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-256-1445980292.jpg?itok=WirJJ_4R,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/rosamunoz,http://twitter.com/@rosaelviramunoz,https://www.facebook.com/rosaelvira.munozavendano.9?fref=ts,2013
257,Rosana Alvarado Carrión,Azuay,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-257-1397746752.jpg?itok=t19Fr3Od,Alianza PAIS,,http://www.asambleanacional.gob.ec/es/blogs/rosanaalvarado,http://twitter.com/@alvaradorosana ,https://www.facebook.com/alvaradorosana?fref=ts,2013
15336,Santiago Montenegro,Manabí,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-15336-1433369793.jpg?itok=nSRNyEnH,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/santiagomontenegro,http://twitter.com/smontenegro2923,https://www.facebook.com/santiago.montenegro.790,2013
172,Fausto Terán Sarzosa,Pichincha,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-172-1410284230.jpg?itok=RAeExxDi,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/segundoteran,http://twitter.com/@FaustoTeranS,https://www.facebook.com/fausto.teran.37?fref=ts,2013
258,María Soledad Buendía Herdoiza,Pichincha,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-258-1394803924.png?itok=hWPFiTjC,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/soledadbuendia,http://twitter.com/@solbuendia,,2013
216,María Soledad Vela Cheroni,Manabí,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-216-1394804393.png?itok=CtNGcsSO,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/soledadvela,http://twitter.com/@SoledadVela,https://www.facebook.com/mariasoledad.velacheroni?fref=ts,2013
186,Herman Ulises De La Cruz Bernardo,Carchi,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-186-1394989099.png?itok=3EiORgzL,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/ulisesdelacruz,http://twitter.com/@Ulisesdlc,https://www.facebook.com/ulises.delacruz.9678?fref=ts9,2013
259,Letty Vanessa Fajardo Mosquera,Santa Elena,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-259-1393356593.jpg?itok=E_fqmiwg,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/vanessafajardo,http://twitter.com/@VanessaFajardoM,,2013
290,Verónica Elizabeth Arias Fernández,Loja,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-290-1394224807.png?itok=aL_2Ym4G,Otros Movimientos,male,http://www.asambleanacional.gob.ec/es/blogs/veronicaarias,http://twitter.com/@veronicaariasf,https://www.facebook.com/pages/Ver%C3%B3nica-Arias-Fern%C3%A1ndez/623850134372310,2013
260,Verónica Margarita Guevara Villacres,Guayas,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-260-1445906901.png?itok=TcBj-fB0,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/veronicaguevara,http://twitter.com/@VeroGuevarav,https://www.facebook.com/veronica.guevaravillacres?ref=ts&fref=ts,2013
162,Vinicio Vethowen Chica Arevalo,Morona Santiago,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-162-1394122048.png?itok=jsIK2iIp,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/vethowenchica,http://twitter.com/@VETHOWENCHICA,https://www.facebook.com/VethowenChicaArevalo?fref=ts,2013
293,Víctor Clemente Medina Mera,Guayas,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-293-1445981577.png?itok=1osuz3az,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/victormedina,http://twitter.com/@MashiVictmedina,https://www.facebook.com/profile.php?id=1243991561,2013
261,Virgilio Humberto Hernández Enriquez,Pichincha,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-261-1394801702.png?itok=IqWJmrtl,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/virgiliohernandez,http://twitter.com/@virgiliohernand ,https://www.facebook.com/CompaVirgilio?fref=ts,2013
262,William Antonio Garzón Ricaurte,Santo Domingo de los Tsáchilas,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-262-1394803227.png?itok=zzsbDCCh,Alianza PAIS,male,http://www.asambleanacional.gob.ec/es/blogs/williamgarzon,http://twitter.com/@drwilliamgarzon,https://www.facebook.com/william.garzonricaurte?ref=ts&fref=ts,2013
263,Wilson Alfonso Chicaiza Toapanta,Pichincha,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-263-1394225627.png?itok=s_n2_riz,Movimiento CREO,male,http://www.asambleanacional.gob.ec/es/blogs/wilsonchicaiza,http://twitter.com/@wilsonchicaiza ,https://www.facebook.com/pages/Wilson-Chicaiza/376098745807556?fref=ts,2013
264,Ximena del Rocío Peña Pacheco,EEUU - Canadá,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-264-1445907355.png?itok=kYOsOw_0,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/ximenapena,http://twitter.com/@XimenaPena1,https://www.facebook.com/AsambleistaXimenaPena,2013
265,Ximena Mercedes Ponce León,Pichincha,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-265-1394119331.png?itok=aSh_9BBv,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/ximenaponce,http://twitter.com/@XimePonceLeon,https://www.facebook.com/crcximena.ponce.9?fref=ts,2013
266,Zobeida Guisela Gudiño Mena,Zamora Chinchipe,http://www.asambleanacional.gob.ec/sites/default/files/styles/asambleista/public/pictures/picture-266-1394803155.png?itok=T9w4mk5f,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/zobeidagudino,http://twitter.com/@ZobeidaGudino,https://www.facebook.com/zobeida.gudino?fref=ts857,2013
267,Zoila Teresa Benavides Zambrano,Manabí,http://www.asambleanacional.gob.ec/es/system/files/styles/asambleista/private/pictures/picture-267-1445907098.png?itok=nVwCkgQK,Alianza PAIS,female,http://www.asambleanacional.gob.ec/es/blogs/zoilabenavides,http://twitter.com/@Tereasambleista,https://www.facebook.com/teresa.benavides.712?fref=ts,2013
